YEAR,REGION,SPECIES_CD,biomass,var,n,nm,N,NM
2000,FLA KEYS,SER TABA,8.409886798024349e-4,7.88996653793125e-8,228,524,16893,3823793.000748641
2000,FLA KEYS,SER TIGR,0.0013217960888663217,4.385752515184621e-8,228,511,16893,3823793.000748641
2000,FLA KEYS,SER TORT,2.248087698187227e-5,1.0818663404168849e-10,228,527,16893,3823793.000748641
2001,FLA KEYS,ALP AFER,1.2514093856333323e-6,1.4918772785677038e-12,305,742,16893,3823793.000748641
2001,FLA KEYS,DIP FORM,3.7435403310784765e-7,1.3391221793960377e-13,305,742,16893,3823793.000748641
2001,FLA KEYS,EPI ADSC,0.0342044748694073,8.05962819008127e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,EPI GUTT,0.0017797216184520389,1.2128548531308017e-6,305,742,16893,3823793.000748641
2001,FLA KEYS,HYP CHLO,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,HYP GEMM,1.7805451543428656e-4,4.849660627326149e-9,305,742,16893,3823793.000748641
2001,FLA KEYS,HYP GUTT,1.3534100997529527e-6,1.8336483506216087e-12,305,742,16893,3823793.000748641
2001,FLA KEYS,HYP HYBR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,HYP INDI,2.956385182439074e-7,9.937603086075707e-14,305,742,16893,3823793.000748641
2001,FLA KEYS,HYP NIGR,2.0057943055893103e-5,1.2573134948243832e-10,305,742,16893,3823793.000748641
2001,FLA KEYS,HYP PUEL,2.4611560088319627e-4,8.490938532901642e-9,305,742,16893,3823793.000748641
2001,FLA KEYS,HYP SPE.,2.1263457085969355e-5,1.539991217073391e-10,305,742,16893,3823793.000748641
2001,FLA KEYS,HYP TANN,7.648882980340297e-6,1.8771411155639584e-11,305,742,16893,3823793.000748641
2001,FLA KEYS,HYP UNIC,0.0014481485848104596,7.582686641598802e-8,305,731,16893,3823793.000748641
2001,FLA KEYS,LIO EUKR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,LIO RUBE,1.6767425695499604e-6,2.8144271193860113e-12,305,742,16893,3823793.000748641
2001,FLA KEYS,PAR FURC,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,PRI AQUI,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,RYP SAPO,7.98118191580899e-8,6.93195038210642e-15,305,742,16893,3823793.000748641
2001,FLA KEYS,SCH BETA,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SER ANNU,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SER BALD,3.44582989820216e-5,1.8073632093801098e-10,305,741,16893,3823793.000748641
2001,FLA KEYS,SER SUBL,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,SER TABA,0.0012439272301771986,9.710368272216626e-7,305,740,16893,3823793.000748641
2001,FLA KEYS,SER TIGR,0.00138057240217036,4.8013401571478306e-8,305,735,16893,3823793.000748641
2001,FLA KEYS,SER TORT,4.1801697864606645e-6,1.745972781076199e-11,305,742,16893,3823793.000748641
2002,FLA KEYS,ALP AFER,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,DIP FORM,1.1168873955721656e-6,9.89948673488724e-13,356,669,16893,3823793.000748641
2002,FLA KEYS,EPI ADSC,0.011218329493565266,1.254483080587056e-5,356,669,16893,3823793.000748641
2002,FLA KEYS,EPI GUTT,0.0024661887798012485,4.343791384811074e-7,356,669,16893,3823793.000748641
2002,FLA KEYS,HYP CHLO,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,HYP GEMM,4.75548357667176e-4,1.1093280380367966e-8,356,668,16893,3823793.000748641
2002,FLA KEYS,HYP GUTT,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,HYP HYBR,4.065787157657844e-6,1.6577758370386428e-11,356,669,16893,3823793.000748641
2002,FLA KEYS,HYP INDI,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,HYP NIGR,1.237439407723023e-4,3.388160897705715e-9,356,668,16893,3823793.000748641
2002,FLA KEYS,HYP PUEL,2.131159827908677e-4,4.560533140930225e-9,356,668,16893,3823793.000748641
2002,FLA KEYS,HYP SPE.,4.6481409413257464e-005,7.505097156714995e-10,356,669,16893,3823793.000748641
2002,FLA KEYS,HYP TANN,4.647942954746899e-5,4.204851442934332e-10,356,669,16893,3823793.000748641
2002,FLA KEYS,HYP UNIC,0.001986394487243777,1.215451785358288e-7,356,667,16893,3823793.000748641
2002,FLA KEYS,LIO EUKR,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,LIO RUBE,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,PAR FURC,6.568123368061451e-5,4.4709892183952245e-9,356,669,16893,3823793.000748641
2002,FLA KEYS,PRI AQUI,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,RYP SAPO,2.459890193883135e-4,3.3898634863622485e-8,356,669,16893,3823793.000748641
2002,FLA KEYS,SCH BETA,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,SER ANNU,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,SER BALD,4.177429827634091e-5,7.37371363514254e-11,356,668,16893,3823793.000748641
2002,FLA KEYS,SER SUBL,0,0,356,669,16893,3823793.000748641
2002,FLA KEYS,SER TABA,0.002492151918573751,2.9647546662162095e-7,356,668,16893,3823793.000748641
2002,FLA KEYS,SER TIGR,0.002822962640124656,3.081561044359353e-7,356,665,16893,3823793.000748641
2002,FLA KEYS,SER TORT,0,0,356,669,16893,3823793.000748641
2003,FLA KEYS,ALP AFER,4.482931485635265e-4,1.7155697918817079e-7,237,434,16893,3823793.000748641
2003,FLA KEYS,DIP FORM,5.96070304604519e-5,3.5574144400482295e-9,237,434,16893,3823793.000748641
2003,FLA KEYS,EPI ADSC,0.005744055171960116,8.361631565542136e-6,237,434,16893,3823793.000748641
2003,FLA KEYS,EPI GUTT,0.005310164038747129,4.699054891935034e-6,237,434,16893,3823793.000748641
2003,FLA KEYS,HYP CHLO,0,0,237,434,16893,3823793.000748641
2003,FLA KEYS,HYP GEMM,3.5579280480584676e-4,7.161048195741975e-9,237,434,16893,3823793.000748641
2003,FLA KEYS,HYP GUTT,1.0153104696421587e-5,7.163298604539017e-11,237,434,16893,3823793.000748641
2003,FLA KEYS,HYP HYBR,0,0,237,434,16893,3823793.000748641
2003,FLA KEYS,HYP INDI,0,0,237,434,16893,3823793.000748641
2003,FLA KEYS,HYP NIGR,1.8018398628526927e-4,5.294793338545875e-9,237,434,16893,3823793.000748641
2003,FLA KEYS,HYP PUEL,2.2422166953504035e-4,3.116328107564742e-9,237,434,16893,3823793.000748641
2003,FLA KEYS,HYP SPE.,1.0648459238546405e-4,3.688589827623624e-9,237,434,16893,3823793.000748641
2003,FLA KEYS,HYP TANN,4.506425281602689e-5,8.375181219441017e-10,237,434,16893,3823793.000748641
2003,FLA KEYS,HYP UNIC,0.002140070112121736,2.0584001430033194e-7,237,434,16893,3823793.000748641
2003,FLA KEYS,LIO EUKR,0,0,237,434,16893,3823793.000748641
2003,FLA KEYS,LIO RUBE,0,0,237,434,16893,3823793.000748641
2003,FLA KEYS,PAR FURC,3.160124603059669e-5,1.0443775442970838e-9,237,434,16893,3823793.000748641
2003,FLA KEYS,PRI AQUI,0,0,237,434,16893,3823793.000748641
2003,FLA KEYS,RYP SAPO,3.0985174268363895e-5,3.406760204129159e-10,237,434,16893,3823793.000748641
2003,FLA KEYS,SCH BETA,0,0,237,434,16893,3823793.000748641
2003,FLA KEYS,SER ANNU,0,0,237,434,16893,3823793.000748641
2003,FLA KEYS,SER BALD,6.39986023808409e-5,5.413066114731258e-10,237,434,16893,3823793.000748641
2003,FLA KEYS,SER SUBL,0,0,237,434,16893,3823793.000748641
2003,FLA KEYS,SER TABA,0.0020925752981383145,3.884251501684284e-7,237,434,16893,3823793.000748641
2003,FLA KEYS,SER TIGR,0.0028409419487596395,1.7632050617761594e-7,237,434,16893,3823793.000748641
2003,FLA KEYS,SER TORT,0.0030666306137025656,9.40021988202628e-6,237,434,16893,3823793.000748641
2004,FLA KEYS,ALP AFER,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,DIP FORM,1.1491262105250978e-4,9.80294972395618e-9,127,244,16771,3796177.8497339403
2004,FLA KEYS,EPI ADSC,0.009029924726404445,5.86754235854192e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,EPI GUTT,0.005795730683964583,5.543306842897721e-6,127,244,16771,3796177.8497339403
2004,FLA KEYS,HYP CHLO,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,HYP GEMM,4.2935072765182844e-4,2.7664722353975218e-8,127,244,16771,3796177.8497339403
2004,FLA KEYS,HYP GUTT,1.5016681195800813e-5,2.2545643717463594e-10,127,244,16771,3796177.8497339403
2004,FLA KEYS,HYP HYBR,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,HYP INDI,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,HYP NIGR,7.34129901608703e-5,5.063667404726515e-9,127,244,16771,3796177.8497339403
2004,FLA KEYS,HYP PUEL,3.503765283913928e-4,1.4766085515628099e-8,127,244,16771,3796177.8497339403
2004,FLA KEYS,HYP SPE.,2.315075019105886e-5,4.90102489207181e-10,127,244,16771,3796177.8497339403
2004,FLA KEYS,HYP TANN,8.581586080636067e-6,7.251414914931781e-11,127,244,16771,3796177.8497339403
2004,FLA KEYS,HYP UNIC,0.0015354210047454561,9.870136705852111e-8,127,244,16771,3796177.8497339403
2004,FLA KEYS,LIO EUKR,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,LIO RUBE,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,PAR FURC,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,PRI AQUI,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,RYP SAPO,0.00184300765077687,2.7252034540429367e-6,127,244,16771,3796177.8497339403
2004,FLA KEYS,SCH BETA,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,SER ANNU,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,SER BALD,9.689657400806446e-4,8.109731260372081e-7,127,244,16771,3796177.8497339403
2004,FLA KEYS,SER SUBL,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,SER TABA,0.0039784701097749335,1.5560466734261364e-6,127,244,16771,3796177.8497339403
2004,FLA KEYS,SER TIGR,0.003237652347807304,2.204175735047541e-7,127,244,16771,3796177.8497339403
2004,FLA KEYS,SER TORT,1.514372647190956e-4,2.1844054516984158e-8,127,244,16771,3796177.8497339403
2005,FLA KEYS,ALP AFER,4.324757708921222e-4,1.873236901214872e-7,256,498,16893,3823793.000748641
2005,FLA KEYS,DIP FORM,2.3586324043208493e-5,3.3379472939686366e-10,256,498,16893,3823793.000748641
2005,FLA KEYS,EPI ADSC,0.02862204287004769,7.654228994867382e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,EPI GUTT,0.009219038722637355,1.1728776689526101e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,HYP CHLO,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,HYP GEMM,5.911772022917925e-4,3.200420633056166e-8,256,498,16893,3823793.000748641
2005,FLA KEYS,HYP GUTT,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,HYP HYBR,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,HYP INDI,2.577272938765952e-5,5.022093293789342e-10,256,498,16893,3823793.000748641
2005,FLA KEYS,HYP NIGR,6.935450737678933e-5,9.73657432463072e-10,256,498,16893,3823793.000748641
2005,FLA KEYS,HYP PUEL,5.348552225723251e-4,2.037039022585303e-8,256,498,16893,3823793.000748641
2005,FLA KEYS,HYP SPE.,2.2660638927646374e-8,5.303582919321337e-16,256,498,16893,3823793.000748641
2005,FLA KEYS,HYP TANN,2.6876564271253134e-5,3.948860999395558e-10,256,498,16893,3823793.000748641
2005,FLA KEYS,HYP UNIC,0.003204396057850707,1.396155454945289e-7,256,498,16893,3823793.000748641
2005,FLA KEYS,LIO EUKR,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,LIO RUBE,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,PAR FURC,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,PRI AQUI,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,RYP SAPO,0.001153819170390257,4.5732775397950306e-7,256,498,16893,3823793.000748641
2005,FLA KEYS,SCH BETA,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,SER ANNU,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,SER BALD,1.1477601892762008e-4,1.2859857409737956e-9,256,498,16893,3823793.000748641
2005,FLA KEYS,SER SUBL,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,SER TABA,0.0012905224967032216,1.161025835610207e-7,256,498,16893,3823793.000748641
2005,FLA KEYS,SER TIGR,0.0023408806620987513,2.0770084274720993e-7,256,498,16893,3823793.000748641
2005,FLA KEYS,SER TORT,1.4988911449036129e-6,2.2045689917793547e-12,256,498,16893,3823793.000748641
2006,FLA KEYS,ALP AFER,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,DIP FORM,1.1947592984174951e-4,2.181437853275197e-9,328,593,16893,3823793.000748641
2006,FLA KEYS,EPI ADSC,0.009355460894698762,1.1230043341079626e-5,328,593,16893,3823793.000748641
2006,FLA KEYS,EPI GUTT,0.004764788734386812,1.2701329956611662e-5,328,593,16893,3823793.000748641
2006,FLA KEYS,HYP CHLO,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,HYP GEMM,4.406662370376307e-4,1.1662558365575381e-8,328,593,16893,3823793.000748641
2006,FLA KEYS,HYP GUTT,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,HYP HYBR,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,HYP INDI,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,HYP NIGR,5.0110363185871906e-5,4.6489238708345373e-10,328,593,16893,3823793.000748641
2006,FLA KEYS,HYP PUEL,4.1775796817308423e-4,1.9559871646079383e-8,328,593,16893,3823793.000748641
2006,FLA KEYS,HYP SPE.,2.9648873594630373e-5,2.3986270056630074e-10,328,593,16893,3823793.000748641
2006,FLA KEYS,HYP TANN,4.9589208725235e-5,1.2344737011039409e-9,328,593,16893,3823793.000748641
2006,FLA KEYS,HYP UNIC,0.0023644771876049383,6.767753205270054e-8,328,593,16893,3823793.000748641
2006,FLA KEYS,LIO EUKR,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,LIO RUBE,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,PAR FURC,6.082424945026965e-4,3.7044845022089876e-7,328,593,16893,3823793.000748641
2006,FLA KEYS,PRI AQUI,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,RYP SAPO,7.515015662332457e-4,2.068393726510423e-7,328,593,16893,3823793.000748641
2006,FLA KEYS,SCH BETA,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,SER ANNU,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,SER BALD,1.2171714112130374e-4,2.199957080255894e-9,328,593,16893,3823793.000748641
2006,FLA KEYS,SER SUBL,5.674307821775656e-6,3.238459382069848e-11,328,593,16893,3823793.000748641
2006,FLA KEYS,SER TABA,0.0017940260081157565,1.8321977827357987e-7,328,593,16893,3823793.000748641
2006,FLA KEYS,SER TIGR,0.0015768670731936007,3.092391001130515e-8,328,593,16893,3823793.000748641
2006,FLA KEYS,SER TORT,1.7827900408987627e-4,4.545919000798062e-9,328,593,16893,3823793.000748641
2007,FLA KEYS,ALP AFER,0.0014556201521385259,2.1200404409691046e-6,317,614,16893,3823793.000748641
2007,FLA KEYS,DIP FORM,3.759626090350105e-6,1.0439388364915833e-11,317,614,16893,3823793.000748641
2007,FLA KEYS,EPI ADSC,0.022092408097401754,5.072696278285128e-5,317,614,16893,3823793.000748641
2007,FLA KEYS,EPI GUTT,8.801327862701755e-4,2.0862227003375302e-7,317,614,16893,3823793.000748641
2007,FLA KEYS,HYP CHLO,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,HYP GEMM,3.1593156022643445e-4,4.194717012437355e-9,317,614,16893,3823793.000748641
2007,FLA KEYS,HYP GUTT,3.870700891172976e-6,1.4990940588789662e-11,317,614,16893,3823793.000748641
2007,FLA KEYS,HYP HYBR,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,HYP INDI,2.515965473853368e-5,6.333698420730212e-10,317,614,16893,3823793.000748641
2007,FLA KEYS,HYP NIGR,6.787140853580992e-5,1.0044539955697358e-9,317,614,16893,3823793.000748641
2007,FLA KEYS,HYP PUEL,2.477110975663095e-4,6.075498764353584e-9,317,614,16893,3823793.000748641
2007,FLA KEYS,HYP SPE.,2.7290041449787936e-5,8.847801362782683e-11,317,614,16893,3823793.000748641
2007,FLA KEYS,HYP TANN,7.332486074380841e-5,2.5634206044465106e-9,317,614,16893,3823793.000748641
2007,FLA KEYS,HYP UNIC,0.0017637572088461738,4.91657477361969e-8,317,614,16893,3823793.000748641
2007,FLA KEYS,LIO EUKR,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,LIO RUBE,5.553082918509545e-7,3.1455505794159823e-13,317,614,16893,3823793.000748641
2007,FLA KEYS,PAR FURC,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,PRI AQUI,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,RYP SAPO,0.0022828133005679684,1.0576295882161135e-6,317,614,16893,3823793.000748641
2007,FLA KEYS,SCH BETA,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,SER ANNU,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,SER BALD,1.557716245279843e-4,1.9255522303241382e-9,317,614,16893,3823793.000748641
2007,FLA KEYS,SER SUBL,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,SER TABA,0.0019120786664669689,1.4801823450993456e-7,317,614,16893,3823793.000748641
2007,FLA KEYS,SER TIGR,0.001970331587162849,4.2782127863861205e-8,317,614,16893,3823793.000748641
2007,FLA KEYS,SER TORT,1.2984395730630618e-4,9.561632425546431e-9,317,614,16893,3823793.000748641
2008,FLA KEYS,ALP AFER,3.332901250560281e-5,1.1309210199831241e-9,376,735,16893,3823793.000748641
2008,FLA KEYS,DIP FORM,1.4688956788777959e-5,2.16018413967874e-10,376,735,16893,3823793.000748641
2008,FLA KEYS,EPI ADSC,0.01795765738687614,1.707575944893107e-5,376,735,16893,3823793.000748641
2008,FLA KEYS,EPI GUTT,0.0038392708050923557,1.5236189901068686e-6,376,735,16893,3823793.000748641
2008,FLA KEYS,HYP CHLO,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,HYP GEMM,3.7107220704612337e-4,1.1847470440923607e-8,376,735,16893,3823793.000748641
2008,FLA KEYS,HYP GUTT,1.95171068266458e-5,3.80884823671052e-10,376,735,16893,3823793.000748641
2008,FLA KEYS,HYP HYBR,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,HYP INDI,2.625355277064384e-5,6.891899814739963e-10,376,735,16893,3823793.000748641
2008,FLA KEYS,HYP NIGR,5.555664649636817e-5,5.549730144019527e-10,376,735,16893,3823793.000748641
2008,FLA KEYS,HYP PUEL,2.3105713145943696e-4,5.764022353261731e-9,376,735,16893,3823793.000748641
2008,FLA KEYS,HYP SPE.,3.0284855786482284e-5,8.804107874535434e-11,376,735,16893,3823793.000748641
2008,FLA KEYS,HYP TANN,2.499269843174119e-5,2.4063721912876595e-10,376,735,16893,3823793.000748641
2008,FLA KEYS,HYP UNIC,0.0023271496065677805,6.727104350023524e-8,376,735,16893,3823793.000748641
2008,FLA KEYS,LIO EUKR,4.668655561317117e-5,2.1803322627445214e-9,376,735,16893,3823793.000748641
2008,FLA KEYS,LIO RUBE,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,PAR FURC,5.295473161997243e-6,6.635154692902935e-12,376,735,16893,3823793.000748641
2008,FLA KEYS,PRI AQUI,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,RYP SAPO,0.0011574999218288042,3.1967992325892606e-7,376,735,16893,3823793.000748641
2008,FLA KEYS,SCH BETA,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,SER ANNU,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,SER BALD,4.225927861296564e-5,9.570874836446361e-11,376,735,16893,3823793.000748641
2008,FLA KEYS,SER SUBL,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,SER TABA,3.074606332539361e-4,1.162952470512376e-8,376,735,16893,3823793.000748641
2008,FLA KEYS,SER TIGR,0.0021962530104820887,2.430820029789392e-7,376,735,16893,3823793.000748641
2008,FLA KEYS,SER TORT,0,0,376,735,16893,3823793.000748641
2009,FLA KEYS,ALP AFER,2.5185517205301256e-4,6.350392481747864e-8,516,1005,16893,3823793.000748641
2009,FLA KEYS,DIP FORM,1.230334600216856e-4,1.4605478581329976e-8,516,1005,16893,3823793.000748641
2009,FLA KEYS,EPI ADSC,0.015208123310978523,1.3199186901262291e-5,516,1005,16893,3823793.000748641
2009,FLA KEYS,EPI GUTT,0.002057130700950977,4.557539788910849e-7,516,1005,16893,3823793.000748641
2009,FLA KEYS,HYP CHLO,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,HYP GEMM,1.9807149955702682e-4,1.7104784344054853e-9,516,1005,16893,3823793.000748641
2009,FLA KEYS,HYP GUTT,6.50046947051997e-5,2.7495924625107e-9,516,1005,16893,3823793.000748641
2009,FLA KEYS,HYP HYBR,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,HYP INDI,3.0303909296145853e-5,7.162043283659583e-10,516,1005,16893,3823793.000748641
2009,FLA KEYS,HYP NIGR,2.2026974468044355e-5,8.705301605562699e-11,516,1005,16893,3823793.000748641
2009,FLA KEYS,HYP PUEL,9.935412174176964e-5,7.903499893860308e-10,516,1005,16893,3823793.000748641
2009,FLA KEYS,HYP SPE.,2.800865975487275e-5,7.417987219948815e-11,516,1005,16893,3823793.000748641
2009,FLA KEYS,HYP TANN,2.1336528878729433e-5,1.7013433622559465e-10,516,1005,16893,3823793.000748641
2009,FLA KEYS,HYP UNIC,0.002602759524199762,4.7868237257942233e-8,516,1005,16893,3823793.000748641
2009,FLA KEYS,LIO EUKR,2.1404455131229442e-7,4.731842674850311e-14,516,1005,16893,3823793.000748641
2009,FLA KEYS,LIO RUBE,3.8490304190891555e-6,1.4865326323884966e-11,516,1005,16893,3823793.000748641
2009,FLA KEYS,PAR FURC,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,PRI AQUI,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,RYP SAPO,0.0010245380964762785,2.0236511427195215e-7,516,1005,16893,3823793.000748641
2009,FLA KEYS,SCH BETA,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,SER ANNU,4.5605823413281586e-6,7.988659966258303e-12,516,1005,16893,3823793.000748641
2009,FLA KEYS,SER BALD,6.655696290597099e-5,1.0621409451394888e-10,516,1005,16893,3823793.000748641
2009,FLA KEYS,SER SUBL,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,SER TABA,4.000727139104655e-4,7.445187159158275e-9,516,1005,16893,3823793.000748641
