YEAR,REGION,SPECIES_CD,biomass,var,n,nm,N,NM
2004,FLA KEYS,SCA VETU,0.13175417124275599,0.006793467961968315,127,244,16771,3796177.8497339403
2004,FLA KEYS,SPA ATOM,0.004347300854512591,1.7575985971233077e-6,127,244,16771,3796177.8497339403
2004,FLA KEYS,SPA AURO,0.13314171773975841,2.550033692544199e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,SPA CHRY,0.09045467237054332,5.43844502503351e-4,127,244,16771,3796177.8497339403
2004,FLA KEYS,SPA RADI,0.0014183158789133016,2.5158733957679823e-7,127,244,16771,3796177.8497339403
2004,FLA KEYS,SPA RUBR,0.14661113919999996,0.0024269693017291063,127,244,16771,3796177.8497339403
2004,FLA KEYS,SPA SPE.,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,SPA VIRI,0.4789749373082051,0.010600462621045584,127,244,16771,3796177.8497339403
2005,FLA KEYS,CRY ROSE,1.32688111050949e-4,4.002352570024788e-9,256,498,16893,3823793.000748641
2005,FLA KEYS,NIC USTA,9.965234296085381e-5,9.933807480059327e-9,256,498,16893,3823793.000748641
2005,FLA KEYS,SCA COEL,0.051411577339278515,2.70833976870199e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,SCA COER,0.6285877939338494,0.145633346135657,256,498,16893,3823793.000748641
2005,FLA KEYS,SCA GUAC,0.18633206355683332,0.0029717112643977083,256,498,16893,3823793.000748641
2005,FLA KEYS,SCA ISER,0.046429133580137116,2.1165986221405907e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,SCA SPE.,3.6500455376056745e-7,1.331278341940755e-13,256,498,16893,3823793.000748641
2005,FLA KEYS,SCA TAEN,0.030934547363944884,1.0031567544468685e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,SCA VETU,0.020059068461624262,4.490412712456275e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,SPA ATOM,0.0031260015894245376,3.8920279075612506e-7,256,498,16893,3823793.000748641
2005,FLA KEYS,SPA AURO,0.0727162280874461,9.04772024590345e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,SPA CHRY,0.08663531916551448,4.7760993911968543e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,SPA RADI,0.001363473368812722,3.563149017702009e-7,256,498,16893,3823793.000748641
2005,FLA KEYS,SPA RUBR,0.08717111489048736,4.373598787399006e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,SPA SPE.,1.2201579771812076e-5,1.489267932459223e-10,256,498,16893,3823793.000748641
2005,FLA KEYS,SPA VIRI,0.3010362713810673,0.002351545279413556,256,498,16893,3823793.000748641
2006,FLA KEYS,CRY ROSE,0.0016375233594312752,1.4346398563636647e-7,328,593,16893,3823793.000748641
2006,FLA KEYS,NIC USTA,9.944334294607446e-4,1.9053051570105983e-7,328,593,16893,3823793.000748641
2006,FLA KEYS,SCA COEL,0.031282429134378675,5.8535692674299945e-5,328,593,16893,3823793.000748641
2006,FLA KEYS,SCA COER,0.10856898447236238,0.0014274353745157152,328,593,16893,3823793.000748641
2006,FLA KEYS,SCA GUAC,0.1168876197256388,7.113759230806864e-4,328,593,16893,3823793.000748641
2006,FLA KEYS,SCA ISER,0.047834183119251604,5.189327192486145e-5,328,593,16893,3823793.000748641
2006,FLA KEYS,SCA SPE.,1.959102491997257e-4,9.37727270394077e-9,328,593,16893,3823793.000748641
2006,FLA KEYS,SCA TAEN,0.022474889829632635,1.65111071769904e-5,328,593,16893,3823793.000748641
2006,FLA KEYS,SCA VETU,0.015302591965094684,1.5806108523242185e-5,328,593,16893,3823793.000748641
2006,FLA KEYS,SPA ATOM,0.005018245744658078,2.8539687118183827e-6,328,593,16893,3823793.000748641
2006,FLA KEYS,SPA AURO,0.07968033428398136,7.344972987635351e-5,328,593,16893,3823793.000748641
2006,FLA KEYS,SPA CHRY,0.0624039830601697,2.3814654694388147e-4,328,593,16893,3823793.000748641
2006,FLA KEYS,SPA RADI,8.074702683474486e-4,7.679911685010329e-8,328,593,16893,3823793.000748641
2006,FLA KEYS,SPA RUBR,0.07640449833717018,4.5821362940692226e-4,328,593,16893,3823793.000748641
2006,FLA KEYS,SPA SPE.,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,SPA VIRI,0.16024909671711116,3.1684481515531753e-4,328,593,16893,3823793.000748641
2007,FLA KEYS,CRY ROSE,0.001967069019333793,1.0707744569668362e-7,317,614,16893,3823793.000748641
2007,FLA KEYS,NIC USTA,5.500392663951893e-4,2.381733576414341e-7,317,614,16893,3823793.000748641
2007,FLA KEYS,SCA COEL,0.27864588216091535,0.006040425738999154,317,614,16893,3823793.000748641
2007,FLA KEYS,SCA COER,0.23306314168366588,0.006318986455121689,317,614,16893,3823793.000748641
2007,FLA KEYS,SCA GUAC,0.37330612264828966,0.007477299217958262,317,614,16893,3823793.000748641
2007,FLA KEYS,SCA ISER,0.05508861846989348,2.1051581579301335e-5,317,614,16893,3823793.000748641
2007,FLA KEYS,SCA SPE.,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,SCA TAEN,0.025956880933488243,3.977660790842113e-5,317,614,16893,3823793.000748641
2007,FLA KEYS,SCA VETU,0.025094656238292903,4.6681513332448234e-5,317,614,16893,3823793.000748641
2007,FLA KEYS,SPA ATOM,0.0036792021668324722,1.8794434464225517e-7,317,614,16893,3823793.000748641
2007,FLA KEYS,SPA AURO,0.13430923072611006,1.3745491644802688e-4,317,614,16893,3823793.000748641
2007,FLA KEYS,SPA CHRY,0.13063204228157868,7.266629889130143e-4,317,614,16893,3823793.000748641
2007,FLA KEYS,SPA RADI,4.144631076950952e-4,1.5072004457767964e-8,317,614,16893,3823793.000748641
2007,FLA KEYS,SPA RUBR,0.09639860314034983,3.1493323543779143e-4,317,614,16893,3823793.000748641
2007,FLA KEYS,SPA SPE.,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,SPA VIRI,0.22802551621353492,8.522319735926131e-4,317,614,16893,3823793.000748641
2008,FLA KEYS,CRY ROSE,0.002553268731224259,1.5605262737651223e-7,376,735,16893,3823793.000748641
2008,FLA KEYS,NIC USTA,0.001462651628847379,8.832388794053939e-7,376,735,16893,3823793.000748641
2008,FLA KEYS,SCA COEL,0.08912899479076516,3.731923967898691e-4,376,735,16893,3823793.000748641
2008,FLA KEYS,SCA COER,0.1560494422392213,0.001167516241812676,376,735,16893,3823793.000748641
2008,FLA KEYS,SCA GUAC,0.18158789590513089,0.0021939225602527947,376,735,16893,3823793.000748641
2008,FLA KEYS,SCA ISER,0.07946320343793088,4.099282161090734e-5,376,735,16893,3823793.000748641
2008,FLA KEYS,SCA SPE.,2.2072997283606785e-4,1.9682382177374416e-8,376,735,16893,3823793.000748641
2008,FLA KEYS,SCA TAEN,0.040752554942019736,4.6133895533273026e-5,376,735,16893,3823793.000748641
2008,FLA KEYS,SCA VETU,0.058353580605301734,9.010165296916046e-5,376,735,16893,3823793.000748641
2008,FLA KEYS,SPA ATOM,0.002372439564967168,5.979467361345335e-8,376,735,16893,3823793.000748641
2008,FLA KEYS,SPA AURO,0.20006888660792216,1.269532454285405e-4,376,735,16893,3823793.000748641
2008,FLA KEYS,SPA CHRY,0.17393684614084992,0.0012583620605491356,376,735,16893,3823793.000748641
2008,FLA KEYS,SPA RADI,4.5357363327953946e-4,8.538958805312741e-9,376,735,16893,3823793.000748641
2008,FLA KEYS,SPA RUBR,0.160287105692099,4.4176120767873124e-4,376,735,16893,3823793.000748641
2008,FLA KEYS,SPA SPE.,0.002686200733011119,4.313347060933073e-6,376,735,16893,3823793.000748641
2008,FLA KEYS,SPA VIRI,0.2448543124142963,4.1522772755307806e-4,376,735,16893,3823793.000748641
2009,FLA KEYS,CRY ROSE,0.0020179786222234287,1.5497999862031605e-7,516,1005,16893,3823793.000748641
2009,FLA KEYS,NIC USTA,0.0015043704487281402,6.689407046467047e-7,516,1005,16893,3823793.000748641
2009,FLA KEYS,SCA COEL,0.09975615200016755,4.158964387617592e-4,516,1005,16893,3823793.000748641
2009,FLA KEYS,SCA COER,0.11935075746795105,5.122261371397795e-4,516,1005,16893,3823793.000748641
2009,FLA KEYS,SCA GUAC,0.21194250486273228,0.0013384774203743144,516,1005,16893,3823793.000748641
2009,FLA KEYS,SCA ISER,0.14836437219974183,2.305409640270202e-4,516,1005,16893,3823793.000748641
2009,FLA KEYS,SCA SPE.,2.979198566147025e-5,8.953287537288409e-10,516,1005,16893,3823793.000748641
2009,FLA KEYS,SCA TAEN,0.04301778735866696,2.2975335326682365e-5,516,1005,16893,3823793.000748641
2009,FLA KEYS,SCA VETU,0.03535789679623806,3.255953360611403e-5,516,1005,16893,3823793.000748641
2009,FLA KEYS,SPA ATOM,0.00371907505569469,9.599887910328566e-8,516,1005,16893,3823793.000748641
2009,FLA KEYS,SPA AURO,0.2022129242268319,3.330876099327988e-4,516,1005,16893,3823793.000748641
2009,FLA KEYS,SPA CHRY,0.12190205712503725,3.700316198507772e-4,516,1005,16893,3823793.000748641
2009,FLA KEYS,SPA RADI,7.237559448108739e-4,8.80989664106265e-9,516,1005,16893,3823793.000748641
2009,FLA KEYS,SPA RUBR,0.0942319289473777,1.4732164588537782e-4,516,1005,16893,3823793.000748641
2009,FLA KEYS,SPA SPE.,2.0738935627840246e-5,4.4318855540780156e-10,516,1005,16893,3823793.000748641
2009,FLA KEYS,SPA VIRI,0.23516487484073553,3.016951940633022e-4,516,1005,16893,3823793.000748641
2010,FLA KEYS,CRY ROSE,0.0015254598628023578,1.341083400755094e-7,379,740,16893,3823793.000748641
2010,FLA KEYS,NIC USTA,4.551070635454029e-5,6.736530273621763e-10,379,740,16893,3823793.000748641
2010,FLA KEYS,SCA COEL,0.07392772958643384,2.6403069977750347e-4,379,740,16893,3823793.000748641
2010,FLA KEYS,SCA COER,0.13842735325550712,0.002350022830726625,379,740,16893,3823793.000748641
2010,FLA KEYS,SCA GUAC,0.2167790326015767,0.0049298868721295765,379,740,16893,3823793.000748641
2010,FLA KEYS,SCA ISER,0.08332433553886483,6.557769174068322e-5,379,740,16893,3823793.000748641
2010,FLA KEYS,SCA SPE.,0.0052467721702859635,1.3742865358867827e-5,379,740,16893,3823793.000748641
2010,FLA KEYS,SCA TAEN,0.043658393830556697,6.479168535668011e-5,379,740,16893,3823793.000748641
2010,FLA KEYS,SCA VETU,0.01757558543971218,1.4220311571568715e-5,379,740,16893,3823793.000748641
2010,FLA KEYS,SPA ATOM,0.0025842664725986616,6.810384301822378e-8,379,740,16893,3823793.000748641
2010,FLA KEYS,SPA AURO,0.17172544070984053,1.3301726497086047e-4,379,740,16893,3823793.000748641
2010,FLA KEYS,SPA CHRY,0.05891401469227118,1.1865567366946123e-4,379,740,16893,3823793.000748641
2010,FLA KEYS,SPA RADI,2.7648270184347915e-4,5.239534308600555e-9,379,740,16893,3823793.000748641
2010,FLA KEYS,SPA RUBR,0.05698238157189956,1.8494826744014248e-4,379,740,16893,3823793.000748641
2010,FLA KEYS,SPA SPE.,1.334562253993134e-4,1.7858592681382274e-8,379,740,16893,3823793.000748641
2010,FLA KEYS,SPA VIRI,0.16517920685347995,2.019495489807336e-4,379,740,16893,3823793.000748641
2011,FLA KEYS,CRY ROSE,0.00257617784707625,1.6562662973686882e-6,402,789,16893,3823793.000748641
2011,FLA KEYS,NIC USTA,0.001988600196193751,1.6297146828073655e-6,402,789,16893,3823793.000748641
2011,FLA KEYS,SCA COEL,0.44149214375928203,0.030244861988750732,402,789,16893,3823793.000748641
2011,FLA KEYS,SCA COER,0.12933536015391373,3.4754942592176997e-4,402,789,16893,3823793.000748641
2011,FLA KEYS,SCA GUAC,0.3569418498520696,0.012109653054898202,402,789,16893,3823793.000748641
2011,FLA KEYS,SCA ISER,0.12896170721653344,7.235187110884487e-5,402,789,16893,3823793.000748641
2011,FLA KEYS,SCA SPE.,4.7866044326487426e-6,2.295063843579368e-11,402,789,16893,3823793.000748641
2011,FLA KEYS,SCA TAEN,0.05267409826448951,5.3904076819017806e-5,402,789,16893,3823793.000748641
2011,FLA KEYS,SCA VETU,0.02334623481298022,2.9479404116242562e-5,402,789,16893,3823793.000748641
2011,FLA KEYS,SPA ATOM,0.003983057987935504,1.3827617564101218e-7,402,789,16893,3823793.000748641
2011,FLA KEYS,SPA AURO,0.2138921478238341,1.6847328573691656e-4,402,789,16893,3823793.000748641
2011,FLA KEYS,SPA CHRY,0.061302004841666626,9.014867190254791e-5,402,789,16893,3823793.000748641
2011,FLA KEYS,SPA RADI,6.317841614081806e-4,1.0303530492056571e-8,402,789,16893,3823793.000748641
2011,FLA KEYS,SPA RUBR,0.05670114277709636,6.178434277530178e-5,402,789,16893,3823793.000748641
2011,FLA KEYS,SPA SPE.,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,SPA VIRI,0.2482281513890128,3.0469047004077934e-4,402,789,16893,3823793.000748641
2012,FLA KEYS,CRY ROSE,0.001031948068411443,4.618660226745089e-8,416,803,16893,3823793.000748641
2012,FLA KEYS,NIC USTA,4.969949251350558e-4,1.0878805109201295e-7,416,803,16893,3823793.000748641
2012,FLA KEYS,SCA COEL,0.0915037787706458,4.7287561223654465e-4,416,803,16893,3823793.000748641
2012,FLA KEYS,SCA COER,0.13592446908875322,0.0010601187914026208,416,803,16893,3823793.000748641
2012,FLA KEYS,SCA GUAC,0.16534142793088566,7.075936872757762e-4,416,803,16893,3823793.000748641
2012,FLA KEYS,SCA ISER,0.0917833550960761,3.119155583700974e-5,416,803,16893,3823793.000748641
2012,FLA KEYS,SCA SPE.,3.116042862861889e-4,7.904700244316163e-8,416,803,16893,3823793.000748641
2012,FLA KEYS,SCA TAEN,0.059860583902684776,1.2700007546041968e-4,416,803,16893,3823793.000748641
2012,FLA KEYS,SCA VETU,0.02346397375592319,2.2739029550884834e-5,416,803,16893,3823793.000748641
2012,FLA KEYS,SPA ATOM,0.0022577697925477936,8.238574390021649e-8,416,803,16893,3823793.000748641
2012,FLA KEYS,SPA AURO,0.20632948399227702,1.6857551273208882e-4,416,803,16893,3823793.000748641
2012,FLA KEYS,SPA CHRY,0.18619290830911098,0.009971422971142955,416,803,16893,3823793.000748641
2012,FLA KEYS,SPA RADI,4.871972844651657e-4,7.179369388150154e-9,416,803,16893,3823793.000748641
2012,FLA KEYS,SPA RUBR,0.16298360865813724,0.0015362106440718296,416,803,16893,3823793.000748641
2012,FLA KEYS,SPA SPE.,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,SPA VIRI,0.29398902457218773,4.3841268342713466e-4,416,803,16893,3823793.000748641
2014,FLA KEYS,CRY ROSE,0.0010760309039101064,4.0819464560893795e-8,432,860,67562,3823227.1165065365
2014,FLA KEYS,NIC USTA,8.60863058138753e-4,3.731091961993268e-7,432,860,67562,3823227.1165065365
2014,FLA KEYS,SCA COEL,0.15972069490650548,0.0020146334400885342,432,860,67562,3823227.1165065365
2014,FLA KEYS,SCA COER,0.352844229345412,0.00401854120588241,432,860,67562,3823227.1165065365
2014,FLA KEYS,SCA GUAC,0.3475365167891486,0.005978140565358513,432,860,67562,3823227.1165065365
2014,FLA KEYS,SCA ISER,0.11614595070360391,7.334631062284575e-5,432,860,67562,3823227.1165065365
2014,FLA KEYS,SCA SPE.,0.0015211308017603392,2.2288836060308387e-7,432,860,67562,3823227.1165065365
2014,FLA KEYS,SCA TAEN,0.05995493193573638,1.2043475680747898e-4,432,860,67562,3823227.1165065365
2014,FLA KEYS,SCA VETU,0.038883747241207946,6.592790992527085e-5,432,860,67562,3823227.1165065365
2014,FLA KEYS,SPA ATOM,0.003977329183386398,1.1932577564614717e-7,432,860,67562,3823227.1165065365
2014,FLA KEYS,SPA AURO,0.2589779634974434,5.369061216036221e-4,432,860,67562,3823227.1165065365
2014,FLA KEYS,SPA CHRY,0.09522448507043019,1.491997292749981e-4,432,860,67562,3823227.1165065365
2014,FLA KEYS,SPA RADI,7.861038482424093e-4,2.4934262461075583e-8,432,860,67562,3823227.1165065365
2014,FLA KEYS,SPA RUBR,0.1355607110510026,4.221295734106759e-4,432,860,67562,3823227.1165065365
2014,FLA KEYS,SPA SPE.,3.262229462200582e-4,8.016582814898857e-8,432,860,67562,3823227.1165065365
2014,FLA KEYS,SPA VIRI,0.5282251227924063,0.0022117856812284378,432,860,67562,3823227.1165065365
2016,FLA KEYS,CRY ROSE,0.002195336652428973,4.095993540367868e-7,405,797,67562,3823227.1165065365
2016,FLA KEYS,NIC USTA,9.523706360217018e-5,7.082532511490446e-9,405,797,67562,3823227.1165065365
2016,FLA KEYS,SCA COEL,0.07632495255325202,4.5761876086323713e-4,405,797,67562,3823227.1165065365
2016,FLA KEYS,SCA COER,0.44826135464316313,0.0107020245531068,405,797,67562,3823227.1165065365
2016,FLA KEYS,SCA GUAC,0.5056397543452043,0.02851396783234818,405,797,67562,3823227.1165065365
2016,FLA KEYS,SCA ISER,0.12550376285950707,9.200435522847841e-5,405,797,67562,3823227.1165065365
2016,FLA KEYS,SCA SPE.,0.0029137268975543956,7.61684232216419e-6,405,797,67562,3823227.1165065365
2016,FLA KEYS,SCA TAEN,0.07711738879090042,8.752226897321808e-5,405,797,67562,3823227.1165065365
2016,FLA KEYS,SCA VETU,0.019559849520563992,1.3894929407787491e-5,405,797,67562,3823227.1165065365
2016,FLA KEYS,SPA ATOM,0.0033744931817627547,1.680520674527983e-7,405,797,67562,3823227.1165065365
2016,FLA KEYS,SPA AURO,0.2085543490449739,1.5224103684372995e-4,405,797,67562,3823227.1165065365
2016,FLA KEYS,SPA CHRY,0.16093642929500898,0.0035532073955765733,405,797,67562,3823227.1165065365
2016,FLA KEYS,SPA RADI,0.001085312537047001,4.471415901771232e-8,405,797,67562,3823227.1165065365
2016,FLA KEYS,SPA RUBR,0.11659338479329406,2.5929382189942353e-4,405,797,67562,3823227.1165065365
2016,FLA KEYS,SPA SPE.,5.9299173877521e-4,3.5103784628609636e-7,405,797,67562,3823227.1165065365
2016,FLA KEYS,SPA VIRI,0.44050759582372223,9.71105586106164e-4,405,797,67562,3823227.1165065365
