YEAR,REGION,SPECIES_CD,abundance,var,n,nm,N,NM,protected_status
2000,FLA KEYS,ELA SAUC,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,ELA XANT,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,EMB BAHA,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,EMB PAND,12641.42418311457,159679673.18522316,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,ENN ALTI,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,ENN BOEH,6320.712091557285,40246114.38540227,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,GNA THOM,1074289.472894755,174328605360.45715,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,GOB DILE,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,GOB SPE.,103044.88446949713,4031687072.513194,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,HEM SIMU,6320.712091557285,39919918.29630579,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,HYP BERM,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,KYP SECT,1809075.1428355738,608253976070.5061,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,LAB KALI,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,LAB NIGR,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,LAB NUCH,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,MAL AURO,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,MAL GILL,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,MAL MACR,14720.697781356732,110440267.37721665,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,MAL TRIA,507457.1904969114,51913323331.49726,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,MAL VERS,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,MEL NIGE,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,MIC CARR,54641.35263211181,1922688400.207995,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,MIC MICR,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,NES LONG,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,OPH MACC,85604.9145584009,1257309050.794874,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,OXY STIG,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,PAR MARM,156238.20149265107,2525192727.6256385,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,PAR MARN,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,PAR NIGR,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,PRI HIPO,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,PTE CALL,667232.120117749,75634928172.55956,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,PTE HELE,18962.13627467186,198873928.54523742,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,SCA CRIS,18962.13627467186,199200124.63433394,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,STR NOTA,105883.22930044512,11202119419.487728,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,STR TIMU,0.0,0.0,152,344,16145.0,3654480.4355109693,0
2000,FLA KEYS,TYL CROC,25941.324993317583,670820846.6430892,152,344,16145.0,3654480.4355109693,0
2001,FLA KEYS,ACA ASPE,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,ACA BAHI,12076069.32303852,967882678019.7781,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,ACA CHAP,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,ACA CHIR,9375098.402040185,1854085290259.3918,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,ACA COER,10395880.111065164,1159432782287.0076,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,ACA MARI,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,ACA SPE.,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,ACA SPIN,0.0,0.0,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,BLE SPE.,10141.90313905095,102818424.62244841,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,BOL BOQU,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,CHA LIMB,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,COR DICR,98771.30340478028,754727219.6677098,217,516,16145.0,3654480.4355109693,0
2001,FLA KEYS,COR EIDO,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,COR GLAU,4679185.845893829,230136434187.09943,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,COR LIPE,0.0,0.0,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,COR PERS,113114847.17708136,1129463569774194.0,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,COR PUNC,0.0,0.0,218,518,16145.0,3654480.4355109693,0
2001,FLA KEYS,COR SPE.,28028.30367146117,188349033.64933264,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,CTE SAEP,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,ELA EVEL,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,ELA HORS,0.0,0.0,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,ELA MACR,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,ELA OCEA,1399396.2683159246,37525664295.570946,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,ELA RAND,0.0,0.0,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,ELA SAUC,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,ELA XANT,0.0,0.0,218,518,16145.0,3654480.4355109693,0
2001,FLA KEYS,EMB BAHA,0.0,0.0,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,EMB PAND,5070.951569525475,25704606.155612104,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,ENN ALTI,0.0,0.0,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,ENN BOEH,2190.6007772134844,4787842.0312944995,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,GNA THOM,1188388.9059726207,63592660600.40177,218,518,16145.0,3654480.4355109693,0
2001,FLA KEYS,GOB DILE,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,GOB SPE.,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,HEM SIMU,7971.940493020102,31630890.470589552,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,HYP BERM,0.0,0.0,218,518,16145.0,3654480.4355109693,0
2001,FLA KEYS,KYP SECT,3519507.68771777,1344131427406.6394,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,LAB KALI,0.0,0.0,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,LAB NIGR,0.0,0.0,218,518,16145.0,3654480.4355109693,0
2001,FLA KEYS,LAB NUCH,5070.951569525475,25981619.649318293,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,MAL AURO,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,MAL GILL,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,MAL MACR,36635.715692828184,359262482.93104005,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,MAL TRIA,163578.90959108918,830651799.1857228,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,MAL VERS,414.4269890706608,164037.94929186525,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,MEL NIGE,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,MIC CARR,76064.27354288213,5768023629.365178,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,MIC MICR,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,NES LONG,0.0,0.0,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,OPH MACC,75785.75104795843,360889413.6161622,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,OXY STIG,0.0,0.0,218,518,16145.0,3654480.4355109693,0
2001,FLA KEYS,PAR MARM,157135.93838927295,1646067544.0029898,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,PAR MARN,0.0,0.0,217,517,16145.0,3654480.4355109693,0
2001,FLA KEYS,PAR NIGR,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,PRI HIPO,0.0,0.0,218,518,16145.0,3654480.4355109693,0
2001,FLA KEYS,PTE CALL,227169.54187085293,5570503167.139305,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,PTE HELE,26183.611825768698,329410356.55033004,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,SCA CRIS,2723.317915127987,7415098.80789948,218,518,16145.0,3654480.4355109693,0
2001,FLA KEYS,STR NOTA,0.0,0.0,218,519,16145.0,3654480.4355109693,0
2001,FLA KEYS,STR TIMU,0.0,0.0,218,518,16145.0,3654480.4355109693,0
2001,FLA KEYS,TYL CROC,81135.2251124076,6509463721.447915,218,519,16145.0,3654480.4355109693,0
2002,FLA KEYS,ACA ASPE,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ACA BAHI,13531940.930088425,776166056871.0039,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ACA CHAP,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ACA CHIR,7918112.939221309,578429817342.7806,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ACA COER,8641407.871897928,367515686524.53986,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ACA MARI,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ACA SPE.,41986.85023540193,451586469.8881006,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ACA SPIN,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,BLE SPE.,7844.113245824472,17891064.186597686,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,BOL BOQU,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,CHA LIMB,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,COR DICR,19006.329856477136,64245306.045339406,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,COR EIDO,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,COR GLAU,2197301.3337937854,59273054316.34307,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,COR LIPE,31499.946336747926,981551425.262537,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,COR PERS,20958974.15033598,51634881212628.2,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,COR PUNC,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,COR SPE.,4852.36306200588,11607448.638625652,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,CTE SAEP,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ELA EVEL,30038.078711311253,199017903.56771433,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ELA HORS,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ELA MACR,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ELA OCEA,473859.9967183392,5699319283.334802,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ELA RAND,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ELA SAUC,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ELA XANT,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,EMB BAHA,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,EMB PAND,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ENN ALTI,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,ENN BOEH,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,GNA THOM,312766.8313689018,6438933431.539633,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,GOB DILE,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,GOB SPE.,35561.30479725823,372232344.9118575,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,HEM SIMU,59805.962206869975,1152793360.40712,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,HYP BERM,5249.991056124655,27656773.956286848,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,KYP SECT,1923360.9886476798,316450117783.07904,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,LAB KALI,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,LAB NIGR,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,LAB NUCH,14914.19358079904,223761152.01614738,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,MAL AURO,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,MAL GILL,1083.8859714155744,1198074.157406121,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,MAL MACR,4335.543885662298,19169186.518497936,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,MAL TRIA,58068.317909138976,210856107.36741406,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,MAL VERS,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,MEL NIGE,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,MIC CARR,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,MIC MICR,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,NES LONG,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,OPH MACC,35608.25384288308,189473163.60416403,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,OXY STIG,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,PAR MARM,75161.79700061814,1367950108.6935163,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,PAR MARN,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,PAR NIGR,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,PRI HIPO,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,PTE CALL,170261.6982102043,3625591353.1108804,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,PTE HELE,5951.999478160031,24964174.00970882,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,SCA CRIS,10499.98211224931,110627095.82514739,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,STR NOTA,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,STR TIMU,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2002,FLA KEYS,TYL CROC,0.0,0.0,275,516,16145.0,3654480.4355109693,0
2003,FLA KEYS,ACA ASPE,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ACA BAHI,12193112.535917733,714144297369.3103,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ACA CHAP,2464.425874365171,6072162.677303353,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ACA CHIR,6967874.8174246205,753692940398.4508,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ACA COER,10524434.466006124,1056705850553.8741,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ACA MARI,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ACA SPE.,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ACA SPIN,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,BLE SPE.,16031.336232534008,121344110.02430123,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,BOL BOQU,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,CHA LIMB,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,COR DICR,31681.92209432077,372707702.8478798,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,COR EIDO,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,COR GLAU,7175365.307986973,786432943368.6647,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,COR LIPE,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,COR PERS,26365023.7059473,62576264402918.41,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,COR PUNC,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,COR SPE.,13392.978685073633,91808755.95676129,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,CTE SAEP,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ELA EVEL,10325.210940553183,106767657.23939638,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ELA HORS,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ELA MACR,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ELA OCEA,1433853.4225240813,262279792414.69843,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ELA RAND,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ELA SAUC,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ELA XANT,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,EMB BAHA,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,EMB PAND,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ENN ALTI,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,ENN BOEH,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,GNA THOM,130580.65866675084,4655783395.173902,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,GOB DILE,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,GOB SPE.,11412.383837707826,71686839.10200782,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,HEM SIMU,29902.0740155728,302663439.9460321,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,HYP BERM,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,KYP SECT,1264484.897981401,118331382732.99881,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,LAB KALI,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,LAB NIGR,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,LAB NUCH,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2003,FLA KEYS,MAL AURO,0.0,0.0,158,295,16145.0,3654480.4355109693,0
