YEAR,REGION,SPECIES_CD,abundance,var,n,nm,N,NM,protected_status
2003,FLA KEYS,SPH TIBU,0.0,0.0,158,295,16145.0,3654480.4355109693,0
2004,FLA KEYS,CAR FALC,0.0,0.0,90,170,16145.0,3654480.4355109693,0
2004,FLA KEYS,CAR LEUC,0.0,0.0,90,170,16145.0,3654480.4355109693,0
2004,FLA KEYS,CAR LIMB,0.0,0.0,90,170,16145.0,3654480.4355109693,0
2004,FLA KEYS,CAR PERE,0.0,0.0,90,170,16145.0,3654480.4355109693,0
2004,FLA KEYS,GIN CIRR,32243.270425355473,319645035.039388,90,170,16145.0,3654480.4355109693,0
2004,FLA KEYS,NEG BREV,0.0,0.0,90,170,16145.0,3654480.4355109693,0
2004,FLA KEYS,SPH LEWI,0.0,0.0,90,170,16145.0,3654480.4355109693,0
2004,FLA KEYS,SPH MOKA,0.0,0.0,90,170,16145.0,3654480.4355109693,0
2004,FLA KEYS,SPH TIBU,0.0,0.0,90,170,16145.0,3654480.4355109693,0
2005,FLA KEYS,CAR FALC,0.0,0.0,187,363,16145.0,3654480.4355109693,0
2005,FLA KEYS,CAR LEUC,0.0,0.0,187,363,16145.0,3654480.4355109693,0
2005,FLA KEYS,CAR LIMB,0.0,0.0,187,363,16145.0,3654480.4355109693,0
2005,FLA KEYS,CAR PERE,0.0,0.0,187,363,16145.0,3654480.4355109693,0
2005,FLA KEYS,GIN CIRR,66950.4530104167,970773554.4092555,187,363,16145.0,3654480.4355109693,0
2005,FLA KEYS,NEG BREV,0.0,0.0,187,363,16145.0,3654480.4355109693,0
2005,FLA KEYS,SPH LEWI,0.0,0.0,187,363,16145.0,3654480.4355109693,0
2005,FLA KEYS,SPH MOKA,0.0,0.0,187,363,16145.0,3654480.4355109693,0
2005,FLA KEYS,SPH TIBU,0.0,0.0,187,363,16145.0,3654480.4355109693,0
2006,FLA KEYS,CAR FALC,0.0,0.0,231,415,16145.0,3654480.4355109693,0
2006,FLA KEYS,CAR LEUC,0.0,0.0,231,415,16145.0,3654480.4355109693,0
2006,FLA KEYS,CAR LIMB,0.0,0.0,231,415,16145.0,3654480.4355109693,0
2006,FLA KEYS,CAR PERE,0.0,0.0,231,415,16145.0,3654480.4355109693,0
2006,FLA KEYS,GIN CIRR,87657.19739764635,963571505.3435946,231,415,16145.0,3654480.4355109693,0
2006,FLA KEYS,NEG BREV,0.0,0.0,231,415,16145.0,3654480.4355109693,0
2006,FLA KEYS,SPH LEWI,0.0,0.0,231,415,16145.0,3654480.4355109693,0
2006,FLA KEYS,SPH MOKA,0.0,0.0,231,415,16145.0,3654480.4355109693,0
2006,FLA KEYS,SPH TIBU,0.0,0.0,231,415,16145.0,3654480.4355109693,0
2007,FLA KEYS,CAR FALC,7021.317557804505,49327248.30883961,242,468,16145.0,3654480.4355109693,0
2007,FLA KEYS,CAR LEUC,0.0,0.0,242,468,16145.0,3654480.4355109693,0
2007,FLA KEYS,CAR LIMB,0.0,0.0,242,468,16145.0,3654480.4355109693,0
2007,FLA KEYS,CAR PERE,0.0,0.0,242,468,16145.0,3654480.4355109693,0
2007,FLA KEYS,GIN CIRR,48454.56164998128,254500749.39622438,242,468,16145.0,3654480.4355109693,0
2007,FLA KEYS,NEG BREV,0.0,0.0,242,468,16145.0,3654480.4355109693,0
2007,FLA KEYS,SPH LEWI,0.0,0.0,242,468,16145.0,3654480.4355109693,0
2007,FLA KEYS,SPH MOKA,0.0,0.0,242,468,16145.0,3654480.4355109693,0
2007,FLA KEYS,SPH TIBU,0.0,0.0,242,468,16145.0,3654480.4355109693,0
2008,FLA KEYS,CAR FALC,0.0,0.0,289,568,16145.0,3654480.4355109693,0
2008,FLA KEYS,CAR LEUC,0.0,0.0,289,568,16145.0,3654480.4355109693,0
2008,FLA KEYS,CAR LIMB,0.0,0.0,289,568,16145.0,3654480.4355109693,0
2008,FLA KEYS,CAR PERE,0.0,0.0,289,568,16145.0,3654480.4355109693,0
2008,FLA KEYS,GIN CIRR,47531.78496595574,470115501.0236856,289,568,16145.0,3654480.4355109693,0
2008,FLA KEYS,NEG BREV,0.0,0.0,289,568,16145.0,3654480.4355109693,0
2008,FLA KEYS,SPH LEWI,0.0,0.0,289,568,16145.0,3654480.4355109693,0
2008,FLA KEYS,SPH MOKA,0.0,0.0,289,568,16145.0,3654480.4355109693,0
2008,FLA KEYS,SPH TIBU,1263.8081407000875,1602394.4894402067,289,568,16145.0,3654480.4355109693,0
2009,FLA KEYS,CAR FALC,0.0,0.0,406,792,16145.0,3654480.4355109693,0
2009,FLA KEYS,CAR LEUC,0.0,0.0,406,792,16145.0,3654480.4355109693,0
2009,FLA KEYS,CAR LIMB,0.0,0.0,406,792,16145.0,3654480.4355109693,0
2009,FLA KEYS,CAR PERE,0.0,0.0,406,792,16145.0,3654480.4355109693,0
2009,FLA KEYS,GIN CIRR,48676.61214569818,204497881.9005206,406,792,16145.0,3654480.4355109693,0
2009,FLA KEYS,NEG BREV,0.0,0.0,406,792,16145.0,3654480.4355109693,0
2009,FLA KEYS,SPH LEWI,0.0,0.0,406,792,16145.0,3654480.4355109693,0
2009,FLA KEYS,SPH MOKA,1232.2129371825854,1520410.0186262398,406,792,16145.0,3654480.4355109693,0
2009,FLA KEYS,SPH TIBU,0.0,0.0,406,792,16145.0,3654480.4355109693,0
2010,FLA KEYS,CAR FALC,0.0,0.0,279,546,16145.0,3654480.4355109693,0
2010,FLA KEYS,CAR LEUC,0.0,0.0,279,546,16145.0,3654480.4355109693,0
2010,FLA KEYS,CAR LIMB,0.0,0.0,279,546,16145.0,3654480.4355109693,0
2010,FLA KEYS,CAR PERE,0.0,0.0,279,546,16145.0,3654480.4355109693,0
2010,FLA KEYS,GIN CIRR,37161.022209317656,165447485.1762683,279,546,16145.0,3654480.4355109693,0
2010,FLA KEYS,NEG BREV,0.0,0.0,279,546,16145.0,3654480.4355109693,0
2010,FLA KEYS,SPH LEWI,0.0,0.0,279,546,16145.0,3654480.4355109693,0
2010,FLA KEYS,SPH MOKA,0.0,0.0,279,546,16145.0,3654480.4355109693,0
2010,FLA KEYS,SPH TIBU,0.0,0.0,279,546,16145.0,3654480.4355109693,0
2011,FLA KEYS,CAR FALC,0.0,0.0,312,613,16145.0,3654480.4355109693,0
2011,FLA KEYS,CAR LEUC,0.0,0.0,312,613,16145.0,3654480.4355109693,0
2011,FLA KEYS,CAR LIMB,0.0,0.0,312,613,16145.0,3654480.4355109693,0
2011,FLA KEYS,CAR PERE,0.0,0.0,312,613,16145.0,3654480.4355109693,0
2011,FLA KEYS,GIN CIRR,53184.93699136322,446593359.84041804,312,613,16145.0,3654480.4355109693,0
2011,FLA KEYS,NEG BREV,0.0,0.0,312,613,16145.0,3654480.4355109693,0
2011,FLA KEYS,SPH LEWI,0.0,0.0,312,613,16145.0,3654480.4355109693,0
2011,FLA KEYS,SPH MOKA,0.0,0.0,312,613,16145.0,3654480.4355109693,0
2011,FLA KEYS,SPH TIBU,0.0,0.0,312,613,16145.0,3654480.4355109693,0
2012,FLA KEYS,CAR FALC,0.0,0.0,302,587,16145.0,3654480.4355109693,0
2012,FLA KEYS,CAR LEUC,0.0,0.0,302,587,16145.0,3654480.4355109693,0
2012,FLA KEYS,CAR LIMB,0.0,0.0,302,587,16145.0,3654480.4355109693,0
2012,FLA KEYS,CAR PERE,0.0,0.0,302,587,16145.0,3654480.4355109693,0
2012,FLA KEYS,GIN CIRR,20321.713917062658,85072091.67419669,302,587,16145.0,3654480.4355109693,0
2012,FLA KEYS,NEG BREV,0.0,0.0,302,587,16145.0,3654480.4355109693,0
2012,FLA KEYS,SPH LEWI,0.0,0.0,302,587,16145.0,3654480.4355109693,0
2012,FLA KEYS,SPH MOKA,0.0,0.0,302,587,16145.0,3654480.4355109693,0
2012,FLA KEYS,SPH TIBU,0.0,0.0,302,587,16145.0,3654480.4355109693,0
2014,FLA KEYS,CAR LEUC,0.0,0.0,313,622,64574.0,3654140.9049657066,0
2014,FLA KEYS,CAR PERE,0.0,0.0,313,622,64574.0,3654140.9049657066,0
2014,FLA KEYS,GIN CIRR,51495.46430890435,228174333.6897661,313,622,64574.0,3654140.9049657066,0
2016,FLA KEYS,CAR LEUC,0.0,0.0,300,595,64574.0,3654140.9049657066,0
2016,FLA KEYS,CAR LIMB,0.0,0.0,300,595,64574.0,3654140.9049657066,0
2016,FLA KEYS,CAR PERE,5918.510270849579,21267508.323271707,300,595,64574.0,3654140.9049657066,0
2016,FLA KEYS,GIN CIRR,104702.33294325363,584315833.6316758,300,595,64574.0,3654140.9049657066,0
2016,FLA KEYS,NEG BREV,0.0,0.0,300,595,64574.0,3654140.9049657066,0
1999,FLA KEYS,CAR FALC,0.0,0.0,57,161,748.0,169312.56523767143,1
1999,FLA KEYS,CAR LEUC,0.0,0.0,57,161,748.0,169312.56523767143,1
1999,FLA KEYS,CAR LIMB,0.0,0.0,57,161,748.0,169312.56523767143,1
1999,FLA KEYS,CAR PERE,0.0,0.0,57,161,748.0,169312.56523767143,1
1999,FLA KEYS,GIN CIRR,2814.8177462102094,3070375.9766957983,57,161,748.0,169312.56523767143,1
1999,FLA KEYS,NEG BREV,0.0,0.0,57,161,748.0,169312.56523767143,1
1999,FLA KEYS,SPH LEWI,0.0,0.0,57,161,748.0,169312.56523767143,1
1999,FLA KEYS,SPH MOKA,0.0,0.0,57,161,748.0,169312.56523767143,1
1999,FLA KEYS,SPH TIBU,0.0,0.0,57,161,748.0,169312.56523767143,1
2000,FLA KEYS,CAR FALC,0.0,0.0,76,183,748.0,169312.56523767143,1
2000,FLA KEYS,CAR LEUC,0.0,0.0,76,183,748.0,169312.56523767143,1
2000,FLA KEYS,CAR LIMB,0.0,0.0,76,183,748.0,169312.56523767143,1
2000,FLA KEYS,CAR PERE,0.0,0.0,76,183,748.0,169312.56523767143,1
2000,FLA KEYS,GIN CIRR,6268.40938986364,6794072.188679025,76,183,748.0,169312.56523767143,1
2000,FLA KEYS,NEG BREV,0.0,0.0,76,183,748.0,169312.56523767143,1
2000,FLA KEYS,SPH LEWI,0.0,0.0,76,183,748.0,169312.56523767143,1
2000,FLA KEYS,SPH MOKA,0.0,0.0,76,183,748.0,169312.56523767143,1
2000,FLA KEYS,SPH TIBU,0.0,0.0,76,183,748.0,169312.56523767143,1
2001,FLA KEYS,CAR FALC,0.0,0.0,98,243,748.0,169312.56523767143,1
2001,FLA KEYS,CAR LEUC,176.9893267858808,35616.7073315114,98,243,748.0,169312.56523767143,1
2001,FLA KEYS,CAR LIMB,353.9786535717616,55999.87442747783,98,243,748.0,169312.56523767143,1
2001,FLA KEYS,CAR PERE,0.0,0.0,98,243,748.0,169312.56523767143,1
2001,FLA KEYS,GIN CIRR,6170.929350771664,5583396.3929638965,98,243,748.0,169312.56523767143,1
2001,FLA KEYS,NEG BREV,0.0,0.0,98,243,748.0,169312.56523767143,1
2001,FLA KEYS,SPH LEWI,0.0,0.0,98,243,748.0,169312.56523767143,1
2001,FLA KEYS,SPH MOKA,0.0,0.0,98,243,748.0,169312.56523767143,1
2001,FLA KEYS,SPH TIBU,0.0,0.0,98,243,748.0,169312.56523767143,1
2002,FLA KEYS,CAR FALC,0.0,0.0,81,153,748.0,169312.56523767143,1
2002,FLA KEYS,CAR LEUC,0.0,0.0,81,153,748.0,169312.56523767143,1
2002,FLA KEYS,CAR LIMB,308.09253181245913,96873.59696068746,81,153,748.0,169312.56523767143,1
2002,FLA KEYS,CAR PERE,924.2775954373774,716765.8951393726,81,153,748.0,169312.56523767143,1
2002,FLA KEYS,GIN CIRR,2152.094631084074,2005682.475979525,81,153,748.0,169312.56523767143,1
2002,FLA KEYS,NEG BREV,0.0,0.0,81,153,748.0,169312.56523767143,1
2002,FLA KEYS,SPH LEWI,0.0,0.0,81,153,748.0,169312.56523767143,1
2002,FLA KEYS,SPH MOKA,0.0,0.0,81,153,748.0,169312.56523767143,1
2002,FLA KEYS,SPH TIBU,0.0,0.0,81,153,748.0,169312.56523767143,1
2003,FLA KEYS,CAR FALC,0.0,0.0,79,139,748.0,169312.56523767143,1
2003,FLA KEYS,CAR LEUC,536.6773134797676,227283.09184522345,79,139,748.0,169312.56523767143,1
2003,FLA KEYS,CAR LIMB,0.0,0.0,79,139,748.0,169312.56523767143,1
2003,FLA KEYS,CAR PERE,0.0,0.0,79,139,748.0,169312.56523767143,1
2003,FLA KEYS,GIN CIRR,2801.7354760970406,1171812.2111651618,79,139,748.0,169312.56523767143,1
2003,FLA KEYS,NEG BREV,0.0,0.0,79,139,748.0,169312.56523767143,1
2003,FLA KEYS,SPH LEWI,0.0,0.0,79,139,748.0,169312.56523767143,1
2003,FLA KEYS,SPH MOKA,536.6773134797676,227283.09184522345,79,139,748.0,169312.56523767143,1
2003,FLA KEYS,SPH TIBU,0.0,0.0,79,139,748.0,169312.56523767143,1
2004,FLA KEYS,CAR FALC,0.0,0.0,37,74,626.0,141697.414222971,1
2004,FLA KEYS,CAR LEUC,1113.8780690254941,1238859.9471179687,37,74,626.0,141697.414222971,1
2004,FLA KEYS,CAR LIMB,0.0,0.0,37,74,626.0,141697.414222971,1
2004,FLA KEYS,CAR PERE,278.46951725637354,77428.74669487304,37,74,626.0,141697.414222971,1
2004,FLA KEYS,GIN CIRR,0.0,0.0,37,74,626.0,141697.414222971,1
2004,FLA KEYS,NEG BREV,0.0,0.0,37,74,626.0,141697.414222971,1
2004,FLA KEYS,SPH LEWI,0.0,0.0,37,74,626.0,141697.414222971,1
2004,FLA KEYS,SPH MOKA,0.0,0.0,37,74,626.0,141697.414222971,1
2004,FLA KEYS,SPH TIBU,0.0,0.0,37,74,626.0,141697.414222971,1
2005,FLA KEYS,CAR FALC,0.0,0.0,69,135,748.0,169312.56523767143,1
2005,FLA KEYS,CAR LEUC,0.0,0.0,69,135,748.0,169312.56523767143,1
2005,FLA KEYS,CAR LIMB,0.0,0.0,69,135,748.0,169312.56523767143,1
2005,FLA KEYS,CAR PERE,573.6895419956137,165243.16263162252,69,135,748.0,169312.56523767143,1
2005,FLA KEYS,GIN CIRR,7442.59736178238,8313358.076429681,69,135,748.0,169312.56523767143,1
2005,FLA KEYS,NEG BREV,0.0,0.0,69,135,748.0,169312.56523767143,1
2005,FLA KEYS,SPH LEWI,0.0,0.0,69,135,748.0,169312.56523767143,1
2005,FLA KEYS,SPH MOKA,0.0,0.0,69,135,748.0,169312.56523767143,1
2005,FLA KEYS,SPH TIBU,0.0,0.0,69,135,748.0,169312.56523767143,1
2006,FLA KEYS,CAR FALC,0.0,0.0,97,178,748.0,169312.56523767143,1
2006,FLA KEYS,CAR LEUC,0.0,0.0,97,178,748.0,169312.56523767143,1
2006,FLA KEYS,CAR LIMB,0.0,0.0,97,178,748.0,169312.56523767143,1
2006,FLA KEYS,CAR PERE,0.0,0.0,97,178,748.0,169312.56523767143,1
2006,FLA KEYS,GIN CIRR,1418.6933682555757,1076748.555494529,97,178,748.0,169312.56523767143,1
2006,FLA KEYS,NEG BREV,0.0,0.0,97,178,748.0,169312.56523767143,1
2006,FLA KEYS,SPH LEWI,0.0,0.0,97,178,748.0,169312.56523767143,1
2006,FLA KEYS,SPH MOKA,0.0,0.0,97,178,748.0,169312.56523767143,1
2006,FLA KEYS,SPH TIBU,0.0,0.0,97,178,748.0,169312.56523767143,1
2007,FLA KEYS,CAR FALC,0.0,0.0,75,146,748.0,169312.56523767143,1
2007,FLA KEYS,CAR LEUC,0.0,0.0,75,146,748.0,169312.56523767143,1
2007,FLA KEYS,CAR LIMB,0.0,0.0,75,146,748.0,169312.56523767143,1
2007,FLA KEYS,CAR PERE,1073.3546269595352,909132.3673808938,75,146,748.0,169312.56523767143,1
2007,FLA KEYS,GIN CIRR,958.51829395768,320851.8686809869,75,146,748.0,169312.56523767143,1
2007,FLA KEYS,NEG BREV,0.0,0.0,75,146,748.0,169312.56523767143,1
2007,FLA KEYS,SPH LEWI,0.0,0.0,75,146,748.0,169312.56523767143,1
2007,FLA KEYS,SPH MOKA,0.0,0.0,75,146,748.0,169312.56523767143,1
2007,FLA KEYS,SPH TIBU,0.0,0.0,75,146,748.0,169312.56523767143,1
2008,FLA KEYS,CAR FALC,0.0,0.0,87,167,748.0,169312.56523767143,1
2008,FLA KEYS,CAR LEUC,0.0,0.0,87,167,748.0,169312.56523767143,1
2008,FLA KEYS,CAR LIMB,0.0,0.0,87,167,748.0,169312.56523767143,1
2008,FLA KEYS,CAR PERE,1085.0215250786605,656498.2850913656,87,167,748.0,169312.56523767143,1
2008,FLA KEYS,GIN CIRR,723.3476833857736,260593.10649135802,87,167,748.0,169312.56523767143,1
2008,FLA KEYS,NEG BREV,0.0,0.0,87,167,748.0,169312.56523767143,1
2008,FLA KEYS,SPH LEWI,0.0,0.0,87,167,748.0,169312.56523767143,1
2008,FLA KEYS,SPH MOKA,0.0,0.0,87,167,748.0,169312.56523767143,1
2008,FLA KEYS,SPH TIBU,509.2958178940651,263217.0465785584,87,167,748.0,169312.56523767143,1
2009,FLA KEYS,CAR FALC,0.0,0.0,110,213,748.0,169312.56523767143,1
2009,FLA KEYS,CAR LEUC,0.0,0.0,110,213,748.0,169312.56523767143,1
2009,FLA KEYS,CAR LIMB,277.28327863121325,77558.7842393354,110,213,748.0,169312.56523767143,1
2009,FLA KEYS,CAR PERE,277.28327863121325,77558.7842393354,110,213,748.0,169312.56523767143,1
2009,FLA KEYS,GIN CIRR,0.0,0.0,110,213,748.0,169312.56523767143,1
2009,FLA KEYS,NEG BREV,0.0,0.0,110,213,748.0,169312.56523767143,1
2009,FLA KEYS,SPH LEWI,0.0,0.0,110,213,748.0,169312.56523767143,1
2009,FLA KEYS,SPH MOKA,0.0,0.0,110,213,748.0,169312.56523767143,1
2009,FLA KEYS,SPH TIBU,0.0,0.0,110,213,748.0,169312.56523767143,1
2010,FLA KEYS,CAR FALC,0.0,0.0,100,194,748.0,169312.56523767143,1
2010,FLA KEYS,CAR LEUC,0.0,0.0,100,194,748.0,169312.56523767143,1
2010,FLA KEYS,CAR LIMB,0.0,0.0,100,194,748.0,169312.56523767143,1
2010,FLA KEYS,CAR PERE,0.0,0.0,100,194,748.0,169312.56523767143,1
2010,FLA KEYS,GIN CIRR,2536.104545031743,1114483.2845808014,100,194,748.0,169312.56523767143,1
2010,FLA KEYS,NEG BREV,0.0,0.0,100,194,748.0,169312.56523767143,1
2010,FLA KEYS,SPH LEWI,0.0,0.0,100,194,748.0,169312.56523767143,1
2010,FLA KEYS,SPH MOKA,0.0,0.0,100,194,748.0,169312.56523767143,1
2010,FLA KEYS,SPH TIBU,0.0,0.0,100,194,748.0,169312.56523767143,1
2011,FLA KEYS,CAR FALC,0.0,0.0,90,176,748.0,169312.56523767143,1
2011,FLA KEYS,CAR LEUC,0.0,0.0,90,176,748.0,169312.56523767143,1
2011,FLA KEYS,CAR LIMB,0.0,0.0,90,176,748.0,169312.56523767143,1
2011,FLA KEYS,CAR PERE,0.0,0.0,90,176,748.0,169312.56523767143,1
2011,FLA KEYS,GIN CIRR,1858.8607250399102,854704.4751781105,90,176,748.0,169312.56523767143,1
2011,FLA KEYS,NEG BREV,0.0,0.0,90,176,748.0,169312.56523767143,1
2011,FLA KEYS,SPH LEWI,0.0,0.0,90,176,748.0,169312.56523767143,1
2011,FLA KEYS,SPH MOKA,0.0,0.0,90,176,748.0,169312.56523767143,1
2011,FLA KEYS,SPH TIBU,0.0,0.0,90,176,748.0,169312.56523767143,1
2012,FLA KEYS,CAR FALC,0.0,0.0,114,216,748.0,169312.56523767143,1
2012,FLA KEYS,CAR LEUC,0.0,0.0,114,216,748.0,169312.56523767143,1
2012,FLA KEYS,CAR LIMB,0.0,0.0,114,216,748.0,169312.56523767143,1
2012,FLA KEYS,CAR PERE,414.5431075881926,173358.69240980162,114,216,748.0,169312.56523767143,1
2012,FLA KEYS,GIN CIRR,3112.141650768646,1984757.6773786696,114,216,748.0,169312.56523767143,1
2012,FLA KEYS,NEG BREV,0.0,0.0,114,216,748.0,169312.56523767143,1
2012,FLA KEYS,SPH LEWI,0.0,0.0,114,216,748.0,169312.56523767143,1
2012,FLA KEYS,SPH MOKA,0.0,0.0,114,216,748.0,169312.56523767143,1
2012,FLA KEYS,SPH TIBU,0.0,0.0,114,216,748.0,169312.56523767143,1
2014,FLA KEYS,CAR LEUC,346.0146355368243,119553.12068791296,119,238,2988.0,169086.21154082962,1
2014,FLA KEYS,CAR PERE,490.13827844781844,140252.6833123932,119,238,2988.0,169086.21154082962,1
2014,FLA KEYS,GIN CIRR,1270.2275338428635,438024.23601187207,119,238,2988.0,169086.21154082962,1
2016,FLA KEYS,CAR LEUC,267.8822984801221,72014.14747836378,105,202,2988.0,169086.21154082962,1
2016,FLA KEYS,CAR LIMB,815.2771165452024,342103.32830063766,105,202,2988.0,169086.21154082962,1
2016,FLA KEYS,CAR PERE,1071.5291939204883,393255.90565024404,105,202,2988.0,169086.21154082962,1
2016,FLA KEYS,GIN CIRR,3643.4675426702474,3667202.7920411164,105,202,2988.0,169086.21154082962,1
2016,FLA KEYS,NEG BREV,0.0,0.0,105,202,2988.0,169086.21154082962,1
1999,FLA KEYS,CAR FALC,0.0,0.0,161,440,16893.0,3823793.000748641,all
1999,FLA KEYS,CAR LEUC,0.0,0.0,161,440,16893.0,3823793.000748641,all
1999,FLA KEYS,CAR LIMB,8760.285179526765,76584802.98688126,161,440,16893.0,3823793.000748641,all
1999,FLA KEYS,CAR PERE,0.0,0.0,161,440,16893.0,3823793.000748641,all
1999,FLA KEYS,GIN CIRR,30580.239456780488,183911635.5727122,161,440,16893.0,3823793.000748641,all
1999,FLA KEYS,NEG BREV,0.0,0.0,161,440,16893.0,3823793.000748641,all
1999,FLA KEYS,SPH LEWI,3889.5666197098844,15130931.5248354,161,440,16893.0,3823793.000748641,all
1999,FLA KEYS,SPH MOKA,0.0,0.0,161,440,16893.0,3823793.000748641,all
1999,FLA KEYS,SPH TIBU,0.0,0.0,161,440,16893.0,3823793.000748641,all
2000,FLA KEYS,CAR FALC,0.0,0.0,228,527,16893.0,3823793.000748641,all
2000,FLA KEYS,CAR LEUC,0.0,0.0,228,527,16893.0,3823793.000748641,all
2000,FLA KEYS,CAR LIMB,0.0,0.0,228,527,16893.0,3823793.000748641,all
2000,FLA KEYS,CAR PERE,0.0,0.0,228,527,16893.0,3823793.000748641,all
2000,FLA KEYS,GIN CIRR,40795.34066052605,291704595.6113365,228,527,16893.0,3823793.000748641,all
2000,FLA KEYS,NEG BREV,0.0,0.0,228,527,16893.0,3823793.000748641,all
2000,FLA KEYS,SPH LEWI,0.0,0.0,228,527,16893.0,3823793.000748641,all
2000,FLA KEYS,SPH MOKA,0.0,0.0,228,527,16893.0,3823793.000748641,all
2000,FLA KEYS,SPH TIBU,0.0,0.0,228,527,16893.0,3823793.000748641,all
2001,FLA KEYS,CAR FALC,0.0,0.0,305,742,16893.0,3823793.000748641,all
2001,FLA KEYS,CAR LEUC,176.98932678588082,35616.7073315114,305,742,16893.0,3823793.000748641,all
2001,FLA KEYS,CAR LIMB,353.97865357176164,55999.87442747782,305,742,16893.0,3823793.000748641,all
2001,FLA KEYS,CAR PERE,0.0,0.0,305,742,16893.0,3823793.000748641,all
2001,FLA KEYS,GIN CIRR,80030.50872110034,811404596.5782933,305,742,16893.0,3823793.000748641,all
2001,FLA KEYS,NEG BREV,0.0,0.0,305,742,16893.0,3823793.000748641,all
