YEAR,REGION,SPECIES_CD,biomass,var,n,nm,N,NM
2002,FLA KEYS,OCY CHRY,0.5979276554279969,0.007543829788750513,356,667,16893,3823793.000748641
2002,FLA KEYS,RHO AURO,0,0,356,669,16893,3823793.000748641
2003,FLA KEYS,LUT ANAL,0.3348253095233014,0.005785540755335794,237,434,16893,3823793.000748641
2003,FLA KEYS,LUT APOD,0.10461258550337343,3.779270426233478e-4,237,434,16893,3823793.000748641
2003,FLA KEYS,LUT BUCC,0,0,237,434,16893,3823793.000748641
2003,FLA KEYS,LUT CYAN,0.01138786260958822,7.802768921601833e-5,237,434,16893,3823793.000748641
2003,FLA KEYS,LUT GRIS,0.420975069429261,0.007407707946271244,237,434,16893,3823793.000748641
2003,FLA KEYS,LUT JOCU,0.007702056151188096,1.7659766697908203e-5,237,434,16893,3823793.000748641
2003,FLA KEYS,LUT MAHO,0.014081356870948575,1.3370657702363038e-5,237,434,16893,3823793.000748641
2003,FLA KEYS,LUT SPE.,2.494834169158634e-4,6.385448742342465e-8,237,434,16893,3823793.000748641
2003,FLA KEYS,LUT SYNA,0.003970094132095287,4.723299580811343e-6,237,434,16893,3823793.000748641
2003,FLA KEYS,OCY CHRY,0.3939820979352744,0.003518043853276041,237,434,16893,3823793.000748641
2003,FLA KEYS,RHO AURO,0,0,237,434,16893,3823793.000748641
2004,FLA KEYS,LUT ANAL,0.5050281929177582,0.02089662652226603,127,244,16771,3796177.8497339403
2004,FLA KEYS,LUT APOD,0.3933940619374805,0.036024570682103914,127,244,16771,3796177.8497339403
2004,FLA KEYS,LUT BUCC,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,LUT CYAN,4.670312894567566e-4,2.177904645148443e-7,127,244,16771,3796177.8497339403
2004,FLA KEYS,LUT GRIS,0.5010271907257582,0.024111566979391534,127,244,16771,3796177.8497339403
2004,FLA KEYS,LUT JOCU,0.012184058783203142,3.853121531603303e-5,127,244,16771,3796177.8497339403
2004,FLA KEYS,LUT MAHO,0.21675096134509242,0.013121336415458687,127,244,16771,3796177.8497339403
2004,FLA KEYS,LUT SPE.,3.3616142444397023e-4,6.513273689016879e-8,127,244,16771,3796177.8497339403
2004,FLA KEYS,LUT SYNA,6.622232071334876e-4,2.741635939917353e-7,127,244,16771,3796177.8497339403
2004,FLA KEYS,OCY CHRY,0.5641991971246929,0.026092493476585318,127,244,16771,3796177.8497339403
2004,FLA KEYS,RHO AURO,0,0,127,244,16771,3796177.8497339403
2005,FLA KEYS,LUT ANAL,0.22242067088993492,0.002552853169406519,256,498,16893,3823793.000748641
2005,FLA KEYS,LUT APOD,0.08211413918083456,3.1307706186082835e-4,256,498,16893,3823793.000748641
2005,FLA KEYS,LUT BUCC,2.615093311835091e-6,6.778296624972345e-12,256,498,16893,3823793.000748641
2005,FLA KEYS,LUT CYAN,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,LUT GRIS,0.6469174052169547,0.052217373110477736,256,498,16893,3823793.000748641
2005,FLA KEYS,LUT JOCU,0.013516689568110819,4.3357795730345614e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,LUT MAHO,0.005731551328966394,4.342363324563733e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,LUT SPE.,0.001885210286956923,3.5563650512379785e-6,256,498,16893,3823793.000748641
2005,FLA KEYS,LUT SYNA,0.031111599847359353,9.103162109607402e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,OCY CHRY,0.46693868101272956,0.0032138903670810713,256,498,16893,3823793.000748641
2005,FLA KEYS,RHO AURO,0,0,256,498,16893,3823793.000748641
2006,FLA KEYS,LUT ANAL,0.2302801953416301,0.0032528334736463835,328,593,16893,3823793.000748641
2006,FLA KEYS,LUT APOD,0.15298406924135732,0.0014149636763581277,328,593,16893,3823793.000748641
2006,FLA KEYS,LUT BUCC,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,LUT CYAN,0.005787312390902873,1.810679785783584e-5,328,593,16893,3823793.000748641
2006,FLA KEYS,LUT GRIS,0.3805905359374201,0.003779380548391579,328,593,16893,3823793.000748641
2006,FLA KEYS,LUT JOCU,0.00707072229156727,1.7428884584366205e-5,328,593,16893,3823793.000748641
2006,FLA KEYS,LUT MAHO,0.01641496044500736,2.6561132442085865e-5,328,593,16893,3823793.000748641
2006,FLA KEYS,LUT SPE.,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,LUT SYNA,0.034185420131186854,2.1922275205905374e-4,328,593,16893,3823793.000748641
2006,FLA KEYS,OCY CHRY,0.5120577255287815,0.020064530006310886,328,593,16893,3823793.000748641
2006,FLA KEYS,RHO AURO,0,0,328,593,16893,3823793.000748641
2007,FLA KEYS,LUT ANAL,0.5625403883155929,0.010811531623560225,317,614,16893,3823793.000748641
2007,FLA KEYS,LUT APOD,0.3950674561774871,0.008829906769414936,317,614,16893,3823793.000748641
2007,FLA KEYS,LUT BUCC,0.0010161607941458395,7.24312706967707e-7,317,614,16893,3823793.000748641
2007,FLA KEYS,LUT CYAN,0.03186936612125127,5.060079962668664e-4,317,614,16893,3823793.000748641
2007,FLA KEYS,LUT GRIS,0.5368793284621572,0.017083838069914967,317,614,16893,3823793.000748641
2007,FLA KEYS,LUT JOCU,0.014806828564644789,2.860503071767239e-5,317,614,16893,3823793.000748641
2007,FLA KEYS,LUT MAHO,0.0322080807392986,2.7913992795777196e-4,317,614,16893,3823793.000748641
2007,FLA KEYS,LUT SPE.,3.2331413544127137e-4,7.85895088749579e-8,317,614,16893,3823793.000748641
2007,FLA KEYS,LUT SYNA,0.09838110612393812,0.0017881805266740237,317,614,16893,3823793.000748641
2007,FLA KEYS,OCY CHRY,0.6265961309843129,0.003926786096258926,317,614,16893,3823793.000748641
2007,FLA KEYS,RHO AURO,9.390018156036069e-4,8.811871215527273e-7,317,614,16893,3823793.000748641
2008,FLA KEYS,LUT ANAL,0.28651561240970536,0.0015533391331203803,376,735,16893,3823793.000748641
2008,FLA KEYS,LUT APOD,0.18011785839065597,0.00295608389352771,376,735,16893,3823793.000748641
2008,FLA KEYS,LUT BUCC,3.208506347259466e-7,1.0308775765984009e-13,376,735,16893,3823793.000748641
2008,FLA KEYS,LUT CYAN,0.062230810779079236,0.0029767650830670542,376,735,16893,3823793.000748641
2008,FLA KEYS,LUT GRIS,0.6293593275221231,0.021999090955195956,376,735,16893,3823793.000748641
2008,FLA KEYS,LUT JOCU,0.009693961206704937,2.1863993312264297e-5,376,735,16893,3823793.000748641
2008,FLA KEYS,LUT MAHO,0.00869486269285785,1.0578103128621937e-5,376,735,16893,3823793.000748641
2008,FLA KEYS,LUT SPE.,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,LUT SYNA,0.0806269263048946,0.0012270473498662592,376,735,16893,3823793.000748641
2008,FLA KEYS,OCY CHRY,0.7818534765376058,0.006719481159187861,376,735,16893,3823793.000748641
2008,FLA KEYS,RHO AURO,0,0,376,735,16893,3823793.000748641
2009,FLA KEYS,LUT ANAL,0.18318401873925697,4.909872165005795e-4,516,1005,16893,3823793.000748641
2009,FLA KEYS,LUT APOD,0.12461203561921745,6.572248838208119e-4,516,1005,16893,3823793.000748641
2009,FLA KEYS,LUT BUCC,3.160168319238777e-4,3.386885603607498e-8,516,1005,16893,3823793.000748641
2009,FLA KEYS,LUT CYAN,0.046449703087143135,5.686219848951762e-4,516,1005,16893,3823793.000748641
2009,FLA KEYS,LUT GRIS,0.48414741022622765,0.005320221898895356,516,1005,16893,3823793.000748641
2009,FLA KEYS,LUT JOCU,0.008433196079021417,1.4764150767355575e-5,516,1005,16893,3823793.000748641
2009,FLA KEYS,LUT MAHO,0.005497085389939388,5.095348139698409e-6,516,1005,16893,3823793.000748641
2009,FLA KEYS,LUT SPE.,8.745504927030308e-4,7.129185386325729e-7,516,1005,16893,3823793.000748641
2009,FLA KEYS,LUT SYNA,0.10745616983686979,0.002139012486200831,516,1005,16893,3823793.000748641
2009,FLA KEYS,OCY CHRY,0.481402712492139,0.001732327361604261,516,1005,16893,3823793.000748641
2009,FLA KEYS,RHO AURO,6.036343161521647e-5,2.189001742069312e-9,516,1005,16893,3823793.000748641
2010,FLA KEYS,LUT ANAL,0.16894360706104158,7.001151198605347e-4,379,740,16893,3823793.000748641
2010,FLA KEYS,LUT APOD,0.07515026448032755,7.187062725585694e-4,379,740,16893,3823793.000748641
2010,FLA KEYS,LUT BUCC,2.1965086975570588e-4,1.401408819971308e-8,379,740,16893,3823793.000748641
2010,FLA KEYS,LUT CYAN,0.05416102953762662,0.0029356298590149602,379,740,16893,3823793.000748641
2010,FLA KEYS,LUT GRIS,0.579612907336771,0.008715596033280683,379,740,16893,3823793.000748641
2010,FLA KEYS,LUT JOCU,0.0011448771164072336,6.144667101174429e-7,379,740,16893,3823793.000748641
2010,FLA KEYS,LUT MAHO,0.0030367645763264206,3.3995170574014993e-6,379,740,16893,3823793.000748641
2010,FLA KEYS,LUT SPE.,1.6893127206472897e-4,1.2814753980350133e-8,379,740,16893,3823793.000748641
2010,FLA KEYS,LUT SYNA,0.024991519429922532,2.5406568344438457e-4,379,740,16893,3823793.000748641
2010,FLA KEYS,OCY CHRY,0.44889476759136826,0.0067805345978474,379,740,16893,3823793.000748641
2010,FLA KEYS,RHO AURO,0,0,379,740,16893,3823793.000748641
2011,FLA KEYS,LUT ANAL,0.21082921531705684,9.91003232354495e-4,402,789,16893,3823793.000748641
2011,FLA KEYS,LUT APOD,0.17713408202636532,0.0021156737739459713,402,789,16893,3823793.000748641
2011,FLA KEYS,LUT BUCC,4.2837935829748665e-5,1.410079250189196e-9,402,789,16893,3823793.000748641
2011,FLA KEYS,LUT CYAN,0.029596628861013448,3.9767308246523107e-4,402,789,16893,3823793.000748641
2011,FLA KEYS,LUT GRIS,0.6056753994111317,0.026473856531712612,402,789,16893,3823793.000748641
2011,FLA KEYS,LUT JOCU,0.006469565124703013,5.36183881116425e-6,402,789,16893,3823793.000748641
2011,FLA KEYS,LUT MAHO,0.01568847719009095,2.5898666430277596e-5,402,789,16893,3823793.000748641
2011,FLA KEYS,LUT SPE.,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,LUT SYNA,0.027168653785527613,6.279691931415609e-5,402,789,16893,3823793.000748641
2011,FLA KEYS,OCY CHRY,0.5504751079789313,0.0081238766352249,402,789,16893,3823793.000748641
2011,FLA KEYS,RHO AURO,0,0,402,789,16893,3823793.000748641
2012,FLA KEYS,LUT ANAL,0.2976754184211724,0.0020623494427131294,416,803,16893,3823793.000748641
2012,FLA KEYS,LUT APOD,0.06989862959842458,4.108797016817529e-4,416,803,16893,3823793.000748641
2012,FLA KEYS,LUT BUCC,2.4262171791767827e-8,5.990639047250097e-16,416,803,16893,3823793.000748641
2012,FLA KEYS,LUT CYAN,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,LUT GRIS,0.3871287892916749,0.005691627040808393,416,803,16893,3823793.000748641
2012,FLA KEYS,LUT JOCU,0.002672443254434179,2.0103663124705455e-6,416,803,16893,3823793.000748641
2012,FLA KEYS,LUT MAHO,0.008786139684935756,2.871137208579098e-5,416,803,16893,3823793.000748641
2012,FLA KEYS,LUT SPE.,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,LUT SYNA,0.054921318261461606,8.814219977213792e-4,416,803,16893,3823793.000748641
2012,FLA KEYS,OCY CHRY,0.570578713250146,0.00973707500765993,416,803,16893,3823793.000748641
2012,FLA KEYS,RHO AURO,0,0,416,803,16893,3823793.000748641
2014,FLA KEYS,LUT ANAL,0.36546314019051285,0.004407861997652784,432,860,67562,3823227.1165065365
2014,FLA KEYS,LUT APOD,0.11953822247984988,4.202859273991161e-4,432,860,67562,3823227.1165065365
2014,FLA KEYS,LUT BUCC,0.00385972031444422,6.5997902751981145e-6,432,860,67562,3823227.1165065365
2014,FLA KEYS,LUT GRIS,0.46458193128983927,0.0062915943608680145,432,860,67562,3823227.1165065365
2014,FLA KEYS,LUT JOCU,0.0036188163306756656,2.999551622170861e-6,432,860,67562,3823227.1165065365
2014,FLA KEYS,LUT MAHO,0.008702637072867008,5.543797280524285e-6,432,860,67562,3823227.1165065365
2014,FLA KEYS,LUT SPE.,5.795008052566841e-8,3.3702364421295797e-15,432,860,67562,3823227.1165065365
2014,FLA KEYS,LUT SYNA,0.02805878470102296,1.3110445766425342e-4,432,860,67562,3823227.1165065365
2014,FLA KEYS,OCY CHRY,0.7845658828599531,0.13225915899790322,432,860,67562,3823227.1165065365
2016,FLA KEYS,LUT ANAL,0.2832422290554274,0.0013774902191936822,405,797,67562,3823227.1165065365
2016,FLA KEYS,LUT APOD,0.14427771864671288,5.460255004955954e-4,405,797,67562,3823227.1165065365
2016,FLA KEYS,LUT BUCC,4.626267435669385e-4,5.9144418769979555e-8,405,797,67562,3823227.1165065365
2016,FLA KEYS,LUT CYAN,0.0036685521533217505,7.1372975210613185e-6,405,797,67562,3823227.1165065365
2016,FLA KEYS,LUT GRIS,0.31983610691891773,0.0025667737448064696,405,797,67562,3823227.1165065365
2016,FLA KEYS,LUT JOCU,0.0034691648013663633,1.3561556815395097e-6,405,797,67562,3823227.1165065365
2016,FLA KEYS,LUT MAHO,0.008861488194161191,6.615689716893319e-6,405,797,67562,3823227.1165065365
2016,FLA KEYS,LUT SPE.,2.5199353685121423e-5,6.366320292222358e-10,405,797,67562,3823227.1165065365
2016,FLA KEYS,LUT SYNA,0.1620604663057586,0.006309751820150273,405,797,67562,3823227.1165065365
2016,FLA KEYS,OCY CHRY,0.5795356737259849,0.00897935109083572,405,797,67562,3823227.1165065365
