YEAR,REGION,SPECIES_CD,abundance,var,n,nm,N,NM,protected_status
1995,FLA KEYS,CAR RUBE,8295095.439642393,12144163316862.48,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,CAR SPE.,0,0,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,DEC MACA,746.9671995779621,560749.5521786911,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,DEC PUNC,86957.54520339408,7564639655.245711,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,ELA BIPI,0,0,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,EUT ALLE,0,0,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,OLI SAUR,0,0,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,RAC CANA,0,0,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,SCO CAVA,0,0,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,SCO MACU,26087.263561018226,680480779.8259389,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,SCO REGA,295653.3524289553,17894121613.860363,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,SEL VOME,0,0,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,SER DUME,0,0,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,SER RIVO,0,0,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,SER SPE.,0,0,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,SPH BARR,901843.5814279037,152953499761.42694,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,SPH GUAC,0,0,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,SPH PICU,0,0,36,154,16891,3823340.2933549574,0
1995,FLA KEYS,TRA FALC,9766.647578503866,95402741.56950203,36,154,16891,3823340.2933549574,0
1996,FLA KEYS,ALE CILI,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,CAR BART,142850.95038769298,10055011598.293888,13,72,16891,3823340.293354957,0
1996,FLA KEYS,CAR CRYS,2188962.856712727,4791723148931.789,13,72,16891,3823340.293354957,0
1996,FLA KEYS,CAR LATU,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,CAR LUGU,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,CAR RUBE,24993393.504565623,491983511056736.1,13,72,16891,3823340.293354957,0
1996,FLA KEYS,CAR SPE.,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,DEC MACA,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,DEC PUNC,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,ELA BIPI,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,EUT ALLE,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,OLI SAUR,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,RAC CANA,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,SCO CAVA,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,SCO MACU,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,SCO REGA,265717.6138828286,5693666772.222745,13,72,16891,3823340.293354957,0
1996,FLA KEYS,SEL VOME,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,SER DUME,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,SER RIVO,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,SER SPE.,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,SPH BARR,812918.4143591339,181143364374.30896,13,72,16891,3823340.293354957,0
1996,FLA KEYS,SPH GUAC,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,SPH PICU,0,0,13,72,16891,3823340.293354957,0
1996,FLA KEYS,TRA FALC,0,0,13,72,16891,3823340.293354957,0
1997,FLA KEYS,ALE CILI,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,CAR BART,306141.01712753484,8180492905.037763,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,CAR CRYS,777672.0785545532,440911636609.5808,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,CAR LATU,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,CAR LUGU,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,CAR RUBE,15915628.14754951,184054417889955.28,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,CAR SPE.,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,DEC MACA,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,DEC PUNC,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,ELA BIPI,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,EUT ALLE,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,OLI SAUR,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,RAC CANA,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,SCO CAVA,746.9671995779621,557586.5136455542,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,SCO MACU,42922.319763627595,1169848083.4799252,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,SCO REGA,133520.36334605064,3220412119.600759,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,SEL VOME,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,SER DUME,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,SER RIVO,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,SER SPE.,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,SPH BARR,302251.9776736715,11138487490.955751,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,SPH GUAC,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,SPH PICU,0,0,31,194,16891,3823340.2933549574,0
1997,FLA KEYS,TRA FALC,0,0,31,194,16891,3823340.2933549574,0
1998,FLA KEYS,ALE CILI,42675.507174955856,1172440946.0479481,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,CAR BART,664770.3369344268,65184313507.37051,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,CAR CRYS,862087.8603704944,632736307316.4563,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,CAR LATU,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,CAR LUGU,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,CAR RUBE,4475321.072104046,2658936185114.5244,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,CAR SPE.,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,DEC MACA,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,DEC PUNC,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,ELA BIPI,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,EUT ALLE,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,OLI SAUR,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,RAC CANA,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,SCO CAVA,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,SCO MACU,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,SCO REGA,155156.9329194326,6353452259.786871,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,SEL VOME,15882.48439506677,252218099.80063972,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,SER DUME,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,SER RIVO,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,SER SPE.,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,SPH BARR,274898.2918493139,6791351405.822642,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,SPH GUAC,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,SPH PICU,0,0,40,243,16145,3654480.4355109693,0
1998,FLA KEYS,TRA FALC,0,0,40,243,16145,3654480.4355109693,0
1999,FLA KEYS,ALE CILI,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,CAR BART,627681.6780559396,75675791698.5679,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,CAR CRYS,800321.6449837551,130726498221.20627,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,CAR LATU,525617.1107716059,275705290752.77246,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,CAR LUGU,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,CAR RUBE,5062201.741952928,1707820911578.7178,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,CAR SPE.,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,DEC MACA,1492.097847570185,2245324.7405624557,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,DEC PUNC,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,ELA BIPI,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,EUT ALLE,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,OLI SAUR,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,RAC CANA,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,SCO CAVA,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,SCO MACU,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,SCO REGA,17520.57035905353,306339211.94752496,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,SEL VOME,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,SER DUME,14524.362214015928,210928048.99950567,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,SER RIVO,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,SER SPE.,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,SPH BARR,507967.4702494159,30948987936.916557,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,SPH GUAC,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,SPH PICU,0,0,104,279,16145,3654480.4355109693,0
1999,FLA KEYS,TRA FALC,0,0,104,279,16145,3654480.4355109693,0
2000,FLA KEYS,ALE CILI,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,CAR BART,638408.3235151027,115262197290.55196,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,CAR CRYS,119386.85095117126,1874159636.779813,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,CAR LATU,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,CAR LUGU,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,CAR RUBE,10554194.570955608,15410559256756.262,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,CAR SPE.,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,DEC MACA,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,DEC PUNC,426319.9965815296,176340792620.5735,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,ELA BIPI,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,EUT ALLE,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,OLI SAUR,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,RAC CANA,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,SCO CAVA,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,SCO MACU,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,SCO REGA,109017.71862629637,1998465237.1108253,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,SEL VOME,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,SER DUME,74716.09800579367,4857142947.718723,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,SER RIVO,8301.306938923093,43824441.064999975,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,SER SPE.,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,SPH BARR,162525.63292800824,1879080255.414485,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,SPH GUAC,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,SPH PICU,0,0,152,344,16145,3654480.4355109693,0
2000,FLA KEYS,TRA FALC,4159.745569154254,9142461.65765054,152,344,16145,3654480.4355109693,0
2001,FLA KEYS,ALE CILI,4374.992546770545,19146254.76516622,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,CAR BART,2902145.3526432174,1817895050066.072,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,CAR CRYS,1534121.1893846672,1254544638313.2585,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,CAR LATU,0,0,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,CAR LUGU,0,0,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,CAR RUBE,11484023.359108755,10382120605285.482,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,CAR SPE.,0,0,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,DEC MACA,1941311.8706342157,2962634843721.55,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,DEC PUNC,52313.471913624606,2322862314.005303,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,ELA BIPI,0,0,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,EUT ALLE,0,0,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,OLI SAUR,0,0,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,RAC CANA,0,0,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,SCO CAVA,426.98538267886266,190272.41550473167,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,SCO MACU,50614.395290273285,1539089668.4313512,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,SCO REGA,303395.8566212884,20031297764.442364,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,SEL VOME,0,0,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,SER DUME,9587.69587337081,92148642.36960545,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,SER RIVO,0,0,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,SER SPE.,0,0,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,SPH BARR,352412.96307215275,5022895355.356868,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,SPH GUAC,0,0,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,SPH PICU,0,0,207,499,16145,3654480.4355109693,0
2001,FLA KEYS,TRA FALC,11682.937398357795,117399424.60074213,207,499,16145,3654480.4355109693,0
2002,FLA KEYS,ALE CILI,17867.794944450114,319471404.15753627,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,CAR BART,1225637.386472418,184368933875.84756,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,CAR CRYS,1496258.6700133726,390580090225.5075,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,CAR LATU,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,CAR LUGU,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,CAR RUBE,10060109.258546729,6557973428710.834,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,CAR SPE.,133683.8331564886,17291425247.642357,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,DEC MACA,284939.56667483354,60048552778.32675,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,DEC PUNC,4843.874798374312,22731804.94090265,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ELA BIPI,140600.35330561106,10436399454.49478,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,EUT ALLE,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,OLI SAUR,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,RAC CANA,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,SCO CAVA,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,SCO MACU,31642.73779383897,187695685.2189137,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,SCO REGA,350359.95906297833,7010503537.246161,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,SEL VOME,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,SER DUME,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,SER RIVO,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,SER SPE.,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,SPH BARR,610888.626531384,49317536540.562386,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,SPH GUAC,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,SPH PICU,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,TRA FALC,11205.922704274693,63153596.640457556,275,516,16145,3654480.4355109693,0
2003,FLA KEYS,ALE CILI,0,0,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,CAR BART,1041734.1575200884,121233417235.22742,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,CAR CRYS,1323367.3447908019,310738643100.9399,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,CAR LATU,10325.210940553183,106767657.23939638,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,CAR LUGU,4025.8621795435624,16523776.939801857,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,CAR RUBE,14681872.543948881,10379046070294.398,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,CAR SPE.,0,0,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,DEC MACA,1253583.1958005477,542125209120.8271,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,DEC PUNC,109621069.00288282,11727025441195440,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,ELA BIPI,0,0,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,EUT ALLE,0,0,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,OLI SAUR,0,0,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,RAC CANA,0,0,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,SCO CAVA,2464.425874365171,6072162.677303353,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,SCO MACU,0,0,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,SCO REGA,1336045.0290765674,785158495436.439,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,SEL VOME,0,0,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,SER DUME,503.2327724429453,258184.014684404,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,SER RIVO,0,0,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,SER SPE.,0,0,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,SPH BARR,230838.42475710352,2658067967.4171247,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,SPH GUAC,0,0,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,SPH PICU,0,0,158,295,16145,3654480.4355109693,0
2003,FLA KEYS,TRA FALC,1006.4655448858906,1032736.058737616,158,295,16145,3654480.4355109693,0
2004,FLA KEYS,ALE CILI,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,CAR BART,3014201.451151065,1566837927666.1533,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,CAR CRYS,1862992.6207094968,720152987890.574,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,CAR LATU,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,CAR LUGU,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,CAR RUBE,12967263.579874208,10830745373116.398,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,CAR SPE.,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,DEC MACA,9160038.130293366,52616882854463.305,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,DEC PUNC,789667.760431329,499021776591.68976,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,ELA BIPI,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,EUT ALLE,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,OLI SAUR,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,RAC CANA,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,SCO CAVA,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,SCO MACU,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,SCO REGA,428252.06175291777,30966291364.378563,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,SEL VOME,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,SER DUME,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,SER RIVO,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,SER SPE.,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,SPH BARR,463451.5358748929,21880726330.027073,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,SPH GUAC,7262.181107007964,52735643.34042992,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,SPH PICU,0,0,90,170,16145,3654480.4355109693,0
2004,FLA KEYS,TRA FALC,0,0,90,170,16145,3654480.4355109693,0
2005,FLA KEYS,ALE CILI,92647.82563788949,8582971060.649305,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,CAR BART,1628026.249742661,403726039451.0066,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,CAR CRYS,1111830.5887382922,918443786405.3046,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,CAR LATU,0,0,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,CAR LUGU,5369.109689087655,28932965.465026554,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,CAR RUBE,11447936.502932213,6961726070342.279,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,CAR SPE.,0,0,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,DEC MACA,345892.27547921136,103007442395.6245,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,DEC PUNC,22105.225499472228,488799339.23276335,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,ELA BIPI,0,0,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,EUT ALLE,0,0,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,OLI SAUR,0,0,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,RAC CANA,0,0,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,SCO CAVA,0,0,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,SCO MACU,10738.21937817531,114094037.5869456,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,SCO REGA,896365.1400933748,412449979106.2151,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,SEL VOME,14524.362214015928,210928048.99950567,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,SER DUME,19216.237526622852,369507662.25688106,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,SER RIVO,0,0,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,SER SPE.,0,0,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,SPH BARR,382563.46064839105,8249424463.299652,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,SPH GUAC,0,0,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,SPH PICU,0,0,187,363,16145,3654480.4355109693,0
2005,FLA KEYS,TRA FALC,1971.5406994921364,3892966.2191663045,187,363,16145,3654480.4355109693,0
2006,FLA KEYS,ALE CILI,0,0,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,CAR BART,1519671.7208815112,249340369985.4757,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,CAR CRYS,1821920.8419292388,461241884685.11273,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,CAR LATU,43465.29916736121,1900194326.193532,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,CAR LUGU,0,0,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,CAR RUBE,9363360.493554315,3710820138121.9175,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,CAR SPE.,0,0,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,DEC MACA,305063.0505163441,93186603459.78963,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,DEC PUNC,15806062.50821149,213062985041345.12,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,ELA BIPI,0,0,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,EUT ALLE,0,0,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,OLI SAUR,0,0,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,RAC CANA,0,0,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,SCO CAVA,0,0,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,SCO MACU,0,0,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,SCO REGA,131237.8202236101,1008138505.447929,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,SEL VOME,168932.61438940122,15522741022.081118,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,SER DUME,4346.529916736121,19001943.26193532,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,SER RIVO,13666.04488006175,156945585.76113498,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,SER SPE.,0,0,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,SPH BARR,775083.2406206746,99256002153.3283,231,415,16145,3654480.4355109693,0
2006,FLA KEYS,SPH GUAC,0,0,231,415,16145,3654480.4355109693,0
