YEAR,REGION,SPECIES_CD,biomass,var,n,nm,N,NM
2005,FLA KEYS,ATH STIP,5.452921236362405e-4,1.011802794872536e-7,256,498,16893,3823793.000748641
2005,FLA KEYS,CHR ATHE,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,HAR HUME,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,HAR JAGU,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,HEM BRAS,0.005700118605217601,2.024671091079626e-5,256,498,16893,3823793.000748641
2005,FLA KEYS,HYP HARR,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,INE VITT,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,JEN SPE.,1.0379058483856508e-4,6.393593958400055e-9,256,498,16893,3823793.000748641
2005,FLA KEYS,SAR AURI,0,0,256,498,16893,3823793.000748641
2006,FLA KEYS,ANC LYOL,1.4518473755686065e-7,2.2071053916360827e-14,328,593,16893,3823793.000748641
2006,FLA KEYS,ATH STIP,2.0940854819119064e-4,4.478922552470581e-8,328,593,16893,3823793.000748641
2006,FLA KEYS,CHR ATHE,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,HAR HUME,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,HAR JAGU,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,HEM BRAS,1.3564905342373858e-4,8.581216840668535e-9,328,593,16893,3823793.000748641
2006,FLA KEYS,HYP HARR,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,INE VITT,0.012739820641893343,1.6324477823862968e-4,328,593,16893,3823793.000748641
2006,FLA KEYS,JEN SPE.,6.140648819879488e-6,3.8513524414767756e-11,328,593,16893,3823793.000748641
2006,FLA KEYS,SAR AURI,0,0,328,593,16893,3823793.000748641
2007,FLA KEYS,ANC LYOL,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,ATH STIP,1.8176233886376216e-5,3.312606499192266e-10,317,614,16893,3823793.000748641
2007,FLA KEYS,CHR ATHE,2.561157059325039e-7,6.691150212517525e-14,317,614,16893,3823793.000748641
2007,FLA KEYS,HAR HUME,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,HAR JAGU,9.730805901604716e-7,9.658862325650484e-13,317,614,16893,3823793.000748641
2007,FLA KEYS,HEM BRAS,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,HYP HARR,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,INE VITT,5.167281462947778e-4,2.671615132251175e-7,317,614,16893,3823793.000748641
2007,FLA KEYS,JEN SPE.,1.8672750690856824e-4,3.010884389730901e-8,317,614,16893,3823793.000748641
2007,FLA KEYS,SAR AURI,0,0,317,614,16893,3823793.000748641
2008,FLA KEYS,ANC LYOL,1.3661855531931402e-4,1.8686511983699047e-8,376,735,16893,3823793.000748641
2008,FLA KEYS,ATH STIP,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,CHR ATHE,6.139777760371535e-4,3.774106658526815e-7,376,735,16893,3823793.000748641
2008,FLA KEYS,HAR HUME,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,HAR JAGU,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,HEM BRAS,0.0022646030234102625,2.3627303643637294e-6,376,735,16893,3823793.000748641
2008,FLA KEYS,HYP HARR,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,INE VITT,0.00272832834787298,5.652612548592696e-6,376,735,16893,3823793.000748641
2008,FLA KEYS,JEN SPE.,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,SAR AURI,0,0,376,735,16893,3823793.000748641
2009,FLA KEYS,ANC LYOL,4.5652360888797324e-5,1.282193106278781e-9,516,1005,16893,3823793.000748641
2009,FLA KEYS,ATH STIP,1.2241393542735413e-4,1.1921569867143578e-8,516,1005,16893,3823793.000748641
2009,FLA KEYS,CHR ATHE,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,HAR HUME,5.041317213705202e-4,2.5489465524271705e-7,516,1005,16893,3823793.000748641
2009,FLA KEYS,HAR JAGU,0.0017987131479819613,3.244863982540934e-6,516,1005,16893,3823793.000748641
2009,FLA KEYS,HEM BRAS,0.0015228291624671008,1.584057477032182e-6,516,1005,16893,3823793.000748641
2009,FLA KEYS,HYP HARR,3.8157159146947413e-4,8.71146145530769e-8,516,1005,16893,3823793.000748641
2009,FLA KEYS,INE VITT,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,JEN SPE.,0.0012133650359668579,1.177030322237794e-6,516,1005,16893,3823793.000748641
2009,FLA KEYS,SAR AURI,5.362394090490056e-5,2.8762585718140743e-9,516,1005,16893,3823793.000748641
2010,FLA KEYS,ANC LYOL,0,0,379,740,16893,3823793.000748641
2010,FLA KEYS,ATH STIP,0,0,379,740,16893,3823793.000748641
2010,FLA KEYS,CHR ATHE,0,0,379,740,16893,3823793.000748641
2010,FLA KEYS,HAR HUME,0,0,379,740,16893,3823793.000748641
2010,FLA KEYS,HAR JAGU,6.615491841984547e-5,4.375951553795076e-9,379,740,16893,3823793.000748641
2010,FLA KEYS,HEM BRAS,0.0012155340957575441,1.2459693673688229e-6,379,740,16893,3823793.000748641
2010,FLA KEYS,HYP HARR,2.642449686295758e-4,7.001369704555729e-8,379,740,16893,3823793.000748641
2010,FLA KEYS,INE VITT,0,0,379,740,16893,3823793.000748641
2010,FLA KEYS,JEN SPE.,3.631018477789004e-4,4.7066144430334995e-8,379,740,16893,3823793.000748641
2010,FLA KEYS,SAR AURI,0,0,379,740,16893,3823793.000748641
2011,FLA KEYS,ANC LYOL,1.1526015942331804e-6,7.735077515576635e-13,402,789,16893,3823793.000748641
2011,FLA KEYS,ATH STIP,1.813681550166033e-4,1.6286837016313272e-8,402,789,16893,3823793.000748641
2011,FLA KEYS,CHR ATHE,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,HAR HUME,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,HAR JAGU,2.650555393235465e-5,7.019735853923086e-10,402,789,16893,3823793.000748641
2011,FLA KEYS,HEM BRAS,3.252339181742567e-5,1.1003475664715494e-9,402,789,16893,3823793.000748641
2011,FLA KEYS,HYP HARR,6.312622691094347e-4,1.8721923239801178e-7,402,789,16893,3823793.000748641
2011,FLA KEYS,INE VITT,0.008862983020567166,7.545234848001989e-5,402,789,16893,3823793.000748641
2011,FLA KEYS,JEN SPE.,0.001242616624550703,5.845605791814621e-7,402,789,16893,3823793.000748641
2011,FLA KEYS,SAR AURI,3.063783644160611e-6,9.40277146330023e-12,402,789,16893,3823793.000748641
2012,FLA KEYS,ANC LYOL,2.6732389235346925e-4,7.140794175583578e-8,416,803,16893,3823793.000748641
2012,FLA KEYS,ATH STIP,4.448174043599055e-4,1.978352776157481e-7,416,803,16893,3823793.000748641
2012,FLA KEYS,CHR ATHE,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,HAR HUME,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,HAR JAGU,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,HEM BRAS,0.010699402446943614,3.5185732344254815e-5,416,803,16893,3823793.000748641
2012,FLA KEYS,HYP HARR,2.4863865713043965e-5,6.036214999518956e-10,416,803,16893,3823793.000748641
2012,FLA KEYS,INE VITT,0.004006799802429947,1.5524575074366327e-5,416,803,16893,3823793.000748641
2012,FLA KEYS,JEN SPE.,2.2512151785459322e-4,2.5263246676351502e-8,416,803,16893,3823793.000748641
2012,FLA KEYS,SAR AURI,0,0,416,803,16893,3823793.000748641
2014,FLA KEYS,ATH STIP,3.982356635893072e-5,1.5840896589616395e-9,432,860,67562,3823227.1165065365
2014,FLA KEYS,HAR HUME,0.005382325153148223,2.750409873697788e-5,432,860,67562,3823227.1165065365
2014,FLA KEYS,HAR JAGU,5.447907375407877e-6,2.9677013056258016e-11,432,860,67562,3823227.1165065365
2014,FLA KEYS,HEM BRAS,0.005241585409610715,1.2584734969531272e-5,432,860,67562,3823227.1165065365
2014,FLA KEYS,INE VITT,0.005897208646172207,3.2950804740206e-5,432,860,67562,3823227.1165065365
2014,FLA KEYS,JEN SPE.,7.875916341780534e-4,5.638168774530208e-7,432,860,67562,3823227.1165065365
2016,FLA KEYS,ATH STIP,1.9339959276900754e-4,3.738465148516574e-8,405,797,67562,3823227.1165065365
2016,FLA KEYS,HAR JAGU,0.02839566313104186,5.223510822891132e-4,405,797,67562,3823227.1165065365
2016,FLA KEYS,HEM BRAS,0.007011537242956061,3.45444753731442e-5,405,797,67562,3823227.1165065365
2016,FLA KEYS,INE VITT,1.8421564729579305e-4,1.260745531496073e-8,405,797,67562,3823227.1165065365
2016,FLA KEYS,JEN SPE.,1.6087126871266138e-6,2.58765763295138e-12,405,797,67562,3823227.1165065365
